RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
5651,20220126,M,50대,전라남도,300이상500만원 미만,1,3,11,100,0,0,0,0
5923,20220126,M,50대,서울특별시,300이상500만원 미만,5,10,45,50,10,0,40,0
9357,20220126,F,60대,서울특별시,300만원 미만,5,5,35,30,20,50,0,0
13702,20220126,M,30대,경기도,300이상500만원 미만,1,3,11,30,30,5,35,0
16915,20220126,M,40대,대전광역시,500이상700만원 미만,3,8,31,0,20,30,50,0
19263,20220126,M,40대,경상남도,300이상500만원 미만,3,10,35,90,10,0,0,0
21713,20220126,F,50대,대구광역시,700만원 이상,2,6,22,50,20,0,30,0
24287,20220126,M,40대,인천광역시,500이상700만원 미만,1,2,9,50,0,0,20,30
25135,20220126,M,50대,광주광역시,500이상700만원 미만,2,3,16,20,30,10,40,0
26393,20220126,M,40대,부산광역시,300이상500만원 미만,1,2,9,90,0,0,10,0
26416,20220126,M,50대,경상남도,500이상700만원 미만,10,12,74,70,0,0,30,0
26561,20220126,M,60대,경상남도,300만원 미만,5,6,37,10,20,10,60,0
27328,20220126,F,40대,부산광역시,500이상700만원 미만,2,4,18,85,10,0,5,0
28050,20220126,M,60대,부산광역시,300이상500만원 미만,2,3,16,60,10,10,20,0
34390,20220126,F,60대,경기도,700만원 이상,2,6,22,50,20,30,0,0
34985,20220126,M,60대,대구광역시,700만원 이상,3,6,27,60,30,0,10,0
35803,20220126,M,40대,강원도,300이상500만원 미만,1,2,9,0,0,0,100,0
35893,20220126,M,40대,경상북도,300이상500만원 미만,3,6,27,70,0,0,0,30
37018,20220126,F,30대,부산광역시,500이상700만원 미만,3,6,27,30,20,40,10,0
37244,20220126,F,60대,부산광역시,700만원 이상,6,10,50,50,10,10,30,0
37282,20220126,F,40대,강원도,700만원 이상,2,5,20,20,40,5,35,0
38633,20220126,M,50대,경상남도,300만원 미만,5,5,35,80,10,10,0,0
39066,20220126,F,40대,전라북도,700만원 이상,5,8,41,30,20,20,30,0
39682,20220126,F,30대,광주광역시,700만원 이상,3,5,25,50,40,0,10,0
40033,20220126,F,50대,충청북도,300이상500만원 미만,5,10,45,90,0,5,5,0
41268,20220126,F,40대,서울특별시,700만원 이상,2,0,10,45,10,40,5,0
42707,20220126,M,60대,대구광역시,300이상500만원 미만,3,7,29,25,20,15,40,0
45884,20220126,M,50대,울산광역시,300이상500만원 미만,3,6,27,50,0,0,50,0
47295,20220126,M,40대,전라북도,300이상500만원 미만,1,3,11,70,10,0,20,0
47501,20220126,F,40대,서울특별시,500이상700만원 미만,2,3,16,20,0,70,10,0
48375,20220126,M,50대,경상남도,300만원 미만,1,3,11,100,0,0,0,0
51286,20220126,F,30대,경기도,300만원 미만,6,10,50,0,0,0,100,0
54005,20220126,F,50대,경기도,300이상500만원 미만,3,10,35,60,10,30,0,0
54096,20220126,F,60대,경기도,300만원 미만,12,12,84,50,30,10,10,0
57076,20220126,M,40대,대구광역시,500이상700만원 미만,2,5,20,20,20,20,40,0
57378,20220126,M,40대,충청남도,500이상700만원 미만,1,2,9,20,20,20,20,20
62920,20220126,M,60대,강원도,300이상500만원 미만,4,6,32,40,10,0,50,0
64958,20220126,M,40대,부산광역시,500이상700만원 미만,3,6,27,30,0,60,10,0
70052,20220126,F,60대,대구광역시,500이상700만원 미만,1,2,9,100,0,0,0,0
71540,20220126,M,40대,경상남도,700만원 이상,3,12,39,20,20,20,40,0
77806,20220126,M,50대,충청남도,300이상500만원 미만,2,5,20,30,10,10,50,0
83451,20220126,M,40대,서울특별시,300만원 미만,1,7,19,0,0,0,0,100
83680,20220126,F,40대,서울특별시,500이상700만원 미만,10,5,60,100,0,0,0,0
84947,20220126,F,50대,경기도,700만원 이상,1,2,9,40,0,10,50,0
86452,20220126,F,30대,경상남도,300만원 미만,5,10,45,50,10,20,20,0
87113,20220126,F,60대,광주광역시,300이상500만원 미만,2,4,18,40,10,20,30,0
87490,20220126,F,30대,대전광역시,500이상700만원 미만,3,5,25,20,0,50,10,20
89007,20220126,F,40대,울산광역시,300이상500만원 미만,1,2,9,20,10,30,40,0
89964,20220126,M,30대,전라남도,300이상500만원 미만,3,5,25,30,10,10,50,0
90990,20220126,F,50대,경기도,300이상500만원 미만,8,8,56,50,25,25,0,0
93169,20220126,F,20대,경기도,300이상500만원 미만,8,12,64,60,10,10,20,0
93722,20220126,M,60대,인천광역시,300이상500만원 미만,3,7,29,50,20,0,30,0
93987,20220126,M,30대,경상남도,700만원 이상,4,8,36,30,50,5,15,0
97795,20220126,F,30대,경상북도,700만원 이상,3,5,25,20,10,10,60,0
99861,20220126,F,30대,부산광역시,300만원 미만,2,4,18,50,0,30,20,0
101210,20220126,M,40대,부산광역시,300이상500만원 미만,3,5,25,40,10,20,30,0
101758,20220126,F,40대,경기도,300이상500만원 미만,1,4,13,30,5,5,60,0
104011,20220126,F,30대,부산광역시,500이상700만원 미만,2,1,12,40,0,40,20,0
105156,20220126,M,60대,경상북도,300이상500만원 미만,3,4,23,10,10,50,30,0
105622,20220126,M,50대,경상북도,700만원 이상,1,6,17,70,0,0,30,0
108990,20220126,F,40대,대구광역시,300이상500만원 미만,5,5,35,70,20,5,5,0
109711,20220126,F,50대,경기도,700만원 이상,4,8,36,20,10,10,60,0
110778,20220126,M,50대,부산광역시,700만원 이상,5,8,41,60,20,20,0,0
112836,20220126,F,40대,경기도,300이상500만원 미만,4,2,24,45,20,10,25,0
113490,20220126,M,30대,서울특별시,300이상500만원 미만,2,8,26,30,10,0,60,0
119124,20220126,M,50대,경상북도,700만원 이상,1,5,15,50,20,0,30,0
119762,20220126,M,50대,제주특별자치도,300만원 미만,2,3,16,40,30,20,10,0
121018,20220126,M,60대,광주광역시,300이상500만원 미만,0,4,8,99,0,0,1,0
122383,20220126,F,40대,서울특별시,무응답,5,8,41,30,10,40,20,0
123280,20220126,F,30대,경상남도,500이상700만원 미만,2,3,16,30,50,10,10,0
125724,20220126,M,40대,충청북도,300이상500만원 미만,2,5,20,50,30,10,10,0
126001,20220126,F,50대,경기도,300이상500만원 미만,2,3,16,40,20,20,10,10
131516,20220126,M,30대,대구광역시,무응답,5,5,35,100,0,0,0,0
135235,20220126,F,60대,서울특별시,700만원 이상,3,15,45,30,30,20,20,0
141793,20220126,M,60대,충청북도,500이상700만원 미만,4,8,36,20,30,10,20,20
