RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
518,20220202,M,50대,경상남도,300만원 미만,6,16,62,60,5,5,30,0
791,20220202,F,40대,서울특별시,300이상500만원 미만,3,3,21,80,10,5,5,0
1928,20220202,F,30대,경기도,무응답,2,6,22,100,0,0,0,0
2579,20220202,M,50대,경기도,700만원 이상,1,5,15,60,10,10,20,0
5748,20220202,F,40대,서울특별시,300만원 미만,4,8,36,90,0,0,10,0
7106,20220202,F,60대,경기도,300만원 미만,3,6,27,60,0,10,30,0
10128,20220202,M,40대,경상남도,500이상700만원 미만,1,2,9,30,50,10,10,0
10215,20220202,F,60대,경기도,700만원 이상,2,3,16,50,10,20,20,0
10710,20220202,M,60대,광주광역시,300만원 미만,2,1,12,60,10,10,20,0
10812,20220202,M,50대,부산광역시,700만원 이상,4,8,36,70,0,0,30,0
11889,20220202,F,50대,경기도,700만원 이상,3,6,27,20,30,0,50,0
13320,20220202,F,40대,경기도,300이상500만원 미만,2,3,16,50,0,50,0,0
13668,20220202,M,40대,인천광역시,300이상500만원 미만,3,6,27,90,0,0,10,0
15410,20220202,M,50대,경기도,300만원 미만,8,9,58,30,30,40,0,0
16330,20220202,F,30대,서울특별시,300이상500만원 미만,6,14,58,40,25,15,20,0
19111,20220202,F,30대,강원도,무응답,5,5,35,40,10,0,50,0
20414,20220202,M,60대,서울특별시,300이상500만원 미만,3,5,25,20,30,20,20,10
20839,20220202,M,60대,광주광역시,700만원 이상,2,6,22,20,10,30,40,0
25921,20220202,M,50대,충청남도,300이상500만원 미만,2,4,18,50,50,0,0,0
27757,20220202,F,60대,경기도,300만원 미만,3,2,19,90,0,10,0,0
28150,20220202,F,40대,대구광역시,700만원 이상,10,10,70,82,3,5,10,0
28231,20220202,F,30대,서울특별시,300만원 미만,3,7,29,40,0,0,60,0
30459,20220202,M,40대,경기도,300이상500만원 미만,2,5,20,80,0,20,0,0
33199,20220202,F,40대,경기도,300만원 미만,6,10,50,100,0,0,0,0
33763,20220202,M,60대,대구광역시,700만원 이상,5,12,49,40,10,10,10,30
34067,20220202,F,60대,서울특별시,300이상500만원 미만,3,4,23,70,10,0,20,0
34536,20220202,F,60대,서울특별시,700만원 이상,3,10,35,85,5,5,5,0
35866,20220202,M,60대,인천광역시,300이상500만원 미만,1,3,11,0,25,0,75,0
37991,20220202,M,50대,경상남도,500이상700만원 미만,2,4,18,50,30,10,10,0
38990,20220202,M,50대,경상남도,700만원 이상,4,8,36,50,30,0,20,0
39210,20220202,F,50대,인천광역시,300만원 미만,10,15,80,90,0,0,10,0
40446,20220202,F,50대,경기도,300이상500만원 미만,2,2,14,20,80,0,0,0
40950,20220202,F,30대,경상남도,500이상700만원 미만,3,6,27,80,10,10,0,0
42753,20220202,M,30대,서울특별시,300만원 미만,3,8,31,20,0,50,30,0
44485,20220202,F,60대,전라남도,무응답,2,5,20,30,20,10,40,0
46178,20220202,M,30대,대구광역시,300이상500만원 미만,1,3,11,60,20,10,10,0
47723,20220202,F,50대,서울특별시,700만원 이상,3,4,23,25,30,15,30,0
48904,20220202,M,40대,전라북도,300이상500만원 미만,4,8,36,10,20,10,60,0
49627,20220202,M,40대,부산광역시,300이상500만원 미만,3,5,25,70,20,10,0,0
51134,20220202,M,40대,부산광역시,300만원 미만,3,10,35,100,0,0,0,0
51684,20220202,F,30대,충청남도,300이상500만원 미만,3,12,39,70,20,10,0,0
53715,20220202,F,30대,대구광역시,700만원 이상,1,4,13,80,20,0,0,0
