RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53363984,20220601,F,40대,강원도,500이상700만원 미만,4,6,32,40,20,10,30,0
53369801,20220601,M,30대,강원도,300이상500만원 미만,4,6,32,40,30,10,20,0
53351832,20220601,F,50대,강원도,700만원 이상,3,8,31,50,40,10,0,0
53331067,20220601,F,40대,강원도,700만원 이상,1,8,21,20,20,30,30,0
53335111,20220601,M,50대,강원도,300이상500만원 미만,1,5,15,80,20,0,0,0
53355191,20220601,M,40대,강원도,300이상500만원 미만,1,2,9,30,30,10,30,0
53377193,20220601,M,40대,강원도,300이상500만원 미만,1,6,17,0,50,50,0,0
53331687,20220601,M,50대,강원도,700만원 이상,10,10,70,50,20,0,30,0
53340006,20220601,F,30대,강원도,300만원 미만,2,12,34,50,10,10,30,0
53348017,20220601,M,30대,강원도,300이상500만원 미만,2,5,20,10,70,10,10,0
53349712,20220601,F,50대,강원도,300만원 미만,4,8,36,80,0,0,20,0
53359179,20220601,F,50대,강원도,무응답,6,7,44,50,25,0,25,0
53376878,20220601,M,40대,강원도,500이상700만원 미만,1,4,13,60,5,5,30,0
53333780,20220601,M,30대,강원도,300만원 미만,12,10,80,40,30,30,0,0
53352424,20220601,M,60대,경기도,300이상500만원 미만,2,4,18,10,35,35,20,0
53365464,20220601,F,40대,경기도,500이상700만원 미만,2,2,14,50,0,0,30,20
53327683,20220601,F,40대,경기도,500이상700만원 미만,2,5,20,80,10,10,0,0
53328902,20220601,M,40대,경기도,300이상500만원 미만,2,4,18,25,40,0,35,0
53371565,20220601,F,40대,경기도,500이상700만원 미만,4,7,34,50,40,2,8,0
53326403,20220601,F,60대,경기도,300만원 미만,2,3,16,20,5,15,60,0
53341556,20220601,F,60대,경기도,700만원 이상,1,5,15,5,80,5,10,0
53356414,20220601,M,20대,경기도,300이상500만원 미만,3,3,21,20,20,30,30,0
53359433,20220601,F,50대,경기도,500이상700만원 미만,1,1,7,25,20,30,0,25
53365148,20220601,M,50대,경기도,700만원 이상,2,6,22,50,30,20,0,0
53377216,20220601,M,40대,경기도,700만원 이상,2,8,26,30,20,0,50,0
53352021,20220601,M,30대,경기도,300이상500만원 미만,1,1,7,50,0,50,0,0
53359720,20220601,M,60대,경기도,300이상500만원 미만,2,10,30,50,15,15,20,0
53362847,20220601,F,30대,경기도,700만원 이상,2,5,20,10,10,10,30,40
53364310,20220601,F,50대,경기도,700만원 이상,5,2,29,30,0,0,20,50
53367922,20220601,F,40대,경기도,300만원 미만,1,4,13,10,0,20,70,0
53375838,20220601,M,40대,경기도,300만원 미만,10,10,70,33,33,0,34,0
53352127,20220601,F,40대,경기도,500이상700만원 미만,2,4,18,90,10,0,0,0
53354753,20220601,M,40대,경기도,300이상500만원 미만,4,10,40,70,10,10,10,0
53359336,20220601,F,40대,경기도,300만원 미만,2,5,20,60,20,0,20,0
53373872,20220601,M,20대,경기도,300만원 미만,2,4,18,0,50,0,50,0
53343291,20220601,M,60대,경기도,300이상500만원 미만,2,5,20,30,50,0,20,0
53346708,20220601,F,40대,경기도,300만원 미만,3,3,21,30,10,10,50,0
53325590,20220601,M,40대,경기도,300이상500만원 미만,3,10,35,15,25,10,10,40
53335753,20220601,M,40대,경기도,300만원 미만,1,5,15,50,20,20,10,0
53363684,20220601,F,20대,경기도,300만원 미만,4,6,32,60,10,30,0,0
53363958,20220601,F,20대,경기도,700만원 이상,4,12,44,35,5,0,60,0
53375095,20220601,M,20대,경기도,700만원 이상,6,6,42,60,39,0,1,0
53334893,20220601,M,50대,경기도,700만원 이상,3,16,47,40,10,0,0,50
53340448,20220601,F,40대,경기도,300이상500만원 미만,3,2,19,10,0,70,20,0
53346635,20220601,F,60대,경기도,700만원 이상,2,10,30,20,20,10,50,0
53338890,20220601,M,40대,경기도,700만원 이상,2,5,20,20,20,30,30,0
53327045,20220601,F,40대,경기도,300만원 미만,0,0,0,100,0,0,0,0
53329799,20220601,F,40대,경기도,700만원 이상,2,5,20,20,20,60,0,0
53336974,20220601,F,50대,경기도,500이상700만원 미만,5,12,49,50,10,30,10,0
53337779,20220601,M,20대,경기도,500이상700만원 미만,5,12,49,70,5,5,20,0
53342915,20220601,F,30대,경기도,700만원 이상,1,10,25,15,80,0,5,0
53357859,20220601,M,20대,경기도,700만원 이상,3,8,31,70,0,0,30,0
53358531,20220601,M,50대,경기도,500이상700만원 미만,2,5,20,40,20,30,10,0
53360753,20220601,M,50대,경기도,300만원 미만,6,10,50,30,70,0,0,0
53368333,20220601,F,50대,경기도,300만원 미만,2,3,16,30,20,20,30,0
53343299,20220601,M,60대,경기도,300만원 미만,3,4,23,10,50,10,20,10
53363643,20220601,M,30대,경기도,300만원 미만,4,15,50,100,0,0,0,0
53331699,20220601,M,50대,경기도,700만원 이상,1,3,11,20,20,20,20,20
53341403,20220601,F,40대,경기도,300만원 미만,3,6,27,65,0,35,0,0
53326158,20220601,F,20대,경기도,300이상500만원 미만,5,10,45,50,0,0,50,0
53329988,20220601,M,30대,경기도,300만원 미만,2,6,22,30,30,30,10,0
53327300,20220601,F,50대,경기도,300이상500만원 미만,3,3,21,45,5,25,25,0
53340928,20220601,M,50대,경기도,700만원 이상,1,1,7,0,70,0,30,0
53343445,20220601,M,50대,경기도,700만원 이상,3,6,27,65,10,15,10,0
53346349,20220601,M,20대,경기도,무응답,3,8,31,80,0,0,20,0
53358218,20220601,M,60대,경기도,무응답,1,3,11,10,40,30,20,0
53366058,20220601,F,30대,경기도,700만원 이상,0,5,10,50,0,0,50,0
53346253,20220601,M,50대,경기도,500이상700만원 미만,3,12,39,90,0,10,0,0
53346413,20220601,M,40대,경기도,300만원 미만,10,10,70,90,0,0,10,0
53360541,20220601,F,40대,경기도,700만원 이상,5,5,35,10,35,35,20,0
53369276,20220601,M,50대,경기도,500이상700만원 미만,3,12,39,50,30,10,10,0
53337495,20220601,M,40대,경기도,300이상500만원 미만,1,8,21,50,10,30,10,0
53356076,20220601,F,30대,경기도,300이상500만원 미만,4,6,32,90,0,0,10,0
53329243,20220601,F,20대,경기도,300이상500만원 미만,5,13,51,89,1,5,5,0
53334989,20220601,M,40대,경기도,300이상500만원 미만,3,8,31,70,10,0,20,0
53339018,20220601,F,30대,경기도,700만원 이상,3,3,21,0,0,100,0,0
53359436,20220601,F,40대,경기도,300이상500만원 미만,5,10,45,60,20,10,10,0
53362255,20220601,M,50대,경기도,300이상500만원 미만,2,5,20,80,20,0,0,0
53328623,20220601,M,40대,경기도,300만원 미만,5,10,45,50,0,0,50,0
53346125,20220601,F,30대,경기도,무응답,1,7,19,20,5,70,5,0
53346682,20220601,F,40대,경기도,500이상700만원 미만,1,3,11,10,60,10,20,0
53324938,20220601,M,60대,경기도,300만원 미만,5,1,27,80,0,0,20,0
53341565,20220601,F,30대,경기도,300만원 미만,1,1,7,20,0,10,10,60
53365899,20220601,M,30대,경기도,300만원 미만,4,12,44,45,0,40,10,5
53327996,20220601,F,60대,경기도,300만원 미만,3,8,31,20,50,10,20,0
53331654,20220601,F,50대,경기도,300이상500만원 미만,4,7,34,40,20,20,20,0
53340593,20220601,M,40대,경기도,500이상700만원 미만,2,6,22,50,10,10,30,0
53356556,20220601,F,50대,경기도,700만원 이상,7,10,55,50,5,0,45,0
53368078,20220601,M,30대,경기도,500이상700만원 미만,2,6,22,10,10,10,10,60
53373280,20220601,F,20대,경기도,300이상500만원 미만,3,6,27,30,30,0,40,0
53331602,20220601,F,50대,경기도,700만원 이상,5,5,35,70,0,5,25,0
53359235,20220601,F,60대,경기도,300이상500만원 미만,2,15,40,30,20,20,30,0
53343748,20220601,F,20대,경기도,무응답,2,6,22,30,10,10,50,0
53333517,20220601,M,30대,경기도,300이상500만원 미만,1,2,9,20,30,10,40,0
53346975,20220601,F,50대,경기도,700만원 이상,3,6,27,5,10,15,70,0
53348840,20220601,F,50대,경기도,300이상500만원 미만,6,6,42,20,20,20,40,0
53352874,20220601,F,50대,경기도,700만원 이상,4,2,24,40,10,10,20,20
53354626,20220601,M,50대,경기도,300이상500만원 미만,1,2,9,75,15,0,10,0
53333180,20220601,F,40대,경기도,500이상700만원 미만,2,6,22,50,10,10,30,0
53369075,20220601,F,60대,경기도,500이상700만원 미만,3,5,25,50,10,10,30,0
53337983,20220601,F,60대,경기도,300만원 미만,2,8,26,20,20,50,10,0
53355935,20220601,F,20대,경기도,300만원 미만,3,5,25,80,0,20,0,0
53356823,20220601,M,20대,경기도,300만원 미만,1,2,9,70,0,10,20,0
53358105,20220601,F,40대,경기도,700만원 이상,3,2,19,20,80,0,0,0
53370666,20220601,M,20대,경기도,300만원 미만,2,5,20,30,40,0,30,0
53344289,20220601,F,20대,경기도,300만원 미만,2,1,12,30,0,30,0,40
53341101,20220601,F,20대,경기도,700만원 이상,10,10,70,80,10,0,10,0
53353814,20220601,F,50대,경기도,300이상500만원 미만,3,5,25,50,10,20,20,0
53343720,20220601,M,30대,경기도,300이상500만원 미만,1,2,9,40,30,0,30,0
53343796,20220601,M,40대,경기도,700만원 이상,5,16,57,40,60,0,0,0
53352397,20220601,M,40대,경기도,300이상500만원 미만,2,4,18,20,30,10,40,0
53358483,20220601,F,40대,경기도,500이상700만원 미만,1,3,11,70,0,30,0,0
53360470,20220601,F,20대,경기도,700만원 이상,4,10,40,30,0,10,60,0
53363278,20220601,F,20대,경기도,300이상500만원 미만,3,3,21,50,0,10,30,10
53350281,20220601,F,60대,경기도,300만원 미만,5,10,45,20,0,60,20,0
53352620,20220601,M,60대,경기도,300이상500만원 미만,10,2,54,30,0,0,70,0
53347411,20220601,M,40대,경기도,300만원 미만,12,12,84,90,0,0,10,0
53348603,20220601,F,50대,경기도,700만원 이상,2,1,12,0,50,50,0,0
53356870,20220601,F,40대,경기도,300이상500만원 미만,1,1,7,75,10,10,5,0
53372258,20220601,M,50대,경기도,300이상500만원 미만,3,10,35,60,0,0,40,0
53327158,20220601,M,30대,경기도,300만원 미만,2,4,18,20,10,10,10,50
53330724,20220601,F,40대,경기도,700만원 이상,3,6,27,90,0,10,0,0
53337620,20220601,M,60대,경기도,300만원 미만,4,4,28,0,0,90,10,0
53339546,20220601,M,30대,경기도,700만원 이상,10,2,54,30,30,30,10,0
53353326,20220601,F,40대,경기도,700만원 이상,1,1,7,50,0,50,0,0
53353413,20220601,F,30대,경기도,300이상500만원 미만,1,2,9,40,0,50,10,0
53357173,20220601,M,20대,경기도,무응답,2,0,10,10,0,0,90,0
53364503,20220601,M,20대,경기도,무응답,1,2,9,100,0,0,0,0
53366022,20220601,F,50대,경기도,500이상700만원 미만,4,3,26,50,0,0,30,20
53371622,20220601,M,20대,경기도,700만원 이상,2,5,20,30,20,0,0,50
53352624,20220601,F,60대,경기도,300만원 미만,2,6,22,20,30,10,40,0
53330824,20220601,M,30대,경기도,300만원 미만,4,10,40,30,30,20,20,0
53358340,20220601,M,20대,경기도,300이상500만원 미만,1,3,11,30,40,0,30,0
53337225,20220601,M,50대,경상남도,500이상700만원 미만,1,3,11,90,8,0,2,0
53342388,20220601,F,40대,경상남도,무응답,2,2,14,50,20,0,30,0
53359583,20220601,F,40대,경상남도,500이상700만원 미만,2,2,14,50,0,0,50,0
53345273,20220601,M,30대,경상남도,300만원 미만,2,3,16,0,0,40,60,0
53351494,20220601,F,60대,경상남도,300만원 미만,1,1,7,10,40,0,50,0
53368647,20220601,F,20대,경상남도,300만원 미만,2,5,20,20,30,20,30,0
53347245,20220601,M,50대,경상남도,500이상700만원 미만,2,4,18,0,50,0,50,0
53358555,20220601,F,50대,경상남도,300만원 미만,1,6,17,0,70,0,30,0
53330328,20220601,F,50대,경상남도,300이상500만원 미만,2,5,20,70,0,0,30,0
53348153,20220601,F,30대,경상남도,500이상700만원 미만,1,1,7,90,0,0,10,0
53332978,20220601,F,60대,경상남도,300만원 미만,2,2,14,0,50,0,50,0
53339954,20220601,M,20대,경상남도,300만원 미만,2,8,26,100,0,0,0,0
53335930,20220601,F,60대,경상남도,300만원 미만,2,3,16,20,20,20,40,0
53330195,20220601,F,60대,경상남도,300이상500만원 미만,2,8,26,0,50,50,0,0
53333314,20220601,M,40대,경상남도,300이상500만원 미만,10,10,70,70,0,0,15,15
53356729,20220601,F,30대,경상남도,300만원 미만,8,16,72,70,20,0,10,0
53357737,20220601,F,40대,경상남도,무응답,1,1,7,50,0,0,50,0
53367417,20220601,M,20대,경상남도,500이상700만원 미만,2,5,20,30,0,10,60,0
53377262,20220601,M,40대,경상남도,300만원 미만,1,8,21,80,0,0,20,0
53329892,20220601,M,20대,경상남도,300이상500만원 미만,4,10,40,70,5,20,5,0
53331135,20220601,M,20대,경상남도,300만원 미만,3,6,27,25,25,25,25,0
53332253,20220601,F,50대,경상남도,300이상500만원 미만,5,5,35,0,40,40,20,0
53339246,20220601,F,30대,경상남도,300만원 미만,2,1,12,50,30,5,15,0
53342017,20220601,F,40대,경상남도,500이상700만원 미만,3,1,17,30,0,0,70,0
53349454,20220601,M,40대,경상남도,700만원 이상,1,1,7,20,50,20,10,0
53353984,20220601,F,40대,경상남도,500이상700만원 미만,3,1,17,60,10,0,30,0
53334088,20220601,M,60대,경상남도,300이상500만원 미만,2,3,16,20,30,40,10,0
53354010,20220601,M,60대,경상남도,300이상500만원 미만,2,2,14,80,0,0,20,0
53359697,20220601,F,60대,경상남도,300이상500만원 미만,2,8,26,80,0,0,20,0
53330270,20220601,M,60대,경상남도,500이상700만원 미만,3,5,25,20,20,10,30,20
53351386,20220601,M,60대,경상남도,300만원 미만,1,5,15,50,50,0,0,0
53352256,20220601,F,20대,경상북도,300만원 미만,4,4,28,20,50,10,20,0
53353480,20220601,F,20대,경상북도,300만원 미만,2,6,22,60,0,40,0,0
53338155,20220601,M,60대,경상북도,300만원 미만,3,3,21,0,0,20,30,50
53344707,20220601,F,30대,경상북도,500이상700만원 미만,5,10,45,40,10,0,50,0
53348336,20220601,M,50대,경상북도,300이상500만원 미만,2,5,20,40,0,60,0,0
53359163,20220601,M,60대,경상북도,500이상700만원 미만,3,6,27,30,40,20,0,10
53364738,20220601,F,30대,경상북도,300만원 미만,4,10,40,50,20,0,30,0
