RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322457,20220316,M,40대,서울특별시,700만원 이상,1,6,17,50,50,0,0,0
53322503,20220316,F,50대,서울특별시,500이상700만원 미만,8,5,50,60,20,0,20,0
53322622,20220316,M,60대,서울특별시,300만원 미만,2,4,18,30,25,10,35,0
53322654,20220316,F,50대,서울특별시,700만원 이상,1,3,11,20,10,20,50,0
53322821,20220316,M,30대,서울특별시,300이상500만원 미만,2,6,22,70,10,10,10,0
53322930,20220316,M,60대,서울특별시,300이상500만원 미만,5,10,45,80,10,0,10,0
53322949,20220316,M,50대,서울특별시,500이상700만원 미만,3,8,31,50,20,30,0,0
53323049,20220316,M,20대,서울특별시,300만원 미만,5,10,45,80,0,0,20,0
53323274,20220316,M,40대,서울특별시,300만원 미만,0,0,0,60,10,10,20,0
53323454,20220316,M,20대,서울특별시,무응답,8,10,60,50,20,5,25,0
53323528,20220316,M,20대,서울특별시,300이상500만원 미만,3,5,25,70,10,10,10,0
53323661,20220316,F,60대,서울특별시,300만원 미만,6,8,46,10,50,0,20,20
53323723,20220316,M,60대,서울특별시,700만원 이상,3,10,35,50,20,10,20,0
53323927,20220316,F,60대,서울특별시,300만원 미만,9,10,65,60,10,10,20,0
53324203,20220316,F,40대,서울특별시,300이상500만원 미만,3,7,29,40,0,30,30,0
53324319,20220316,F,20대,서울특별시,300만원 미만,2,5,20,60,10,10,20,0
53324414,20220316,F,20대,서울특별시,300만원 미만,2,10,30,20,20,20,40,0
53324425,20220316,M,30대,서울특별시,300이상500만원 미만,3,8,31,30,10,50,10,0
53324681,20220316,M,50대,서울특별시,300이상500만원 미만,3,3,21,0,25,50,25,0
53324748,20220316,M,60대,서울특별시,700만원 이상,3,15,45,40,30,20,10,0
53325365,20220316,F,60대,서울특별시,300이상500만원 미만,2,2,14,20,80,0,0,0
53325803,20220316,F,40대,경기도,700만원 이상,3,10,35,20,30,30,20,0
53325857,20220316,F,40대,부산광역시,500이상700만원 미만,2,6,22,50,0,0,50,0
53326039,20220316,M,50대,광주광역시,300이상500만원 미만,3,5,25,30,70,0,0,0
53326205,20220316,M,30대,경기도,700만원 이상,3,10,35,30,20,0,50,0
53326358,20220316,F,50대,부산광역시,300만원 미만,5,10,45,20,0,20,60,0
53326359,20220316,F,40대,서울특별시,500이상700만원 미만,2,4,18,100,0,0,0,0
53326406,20220316,M,30대,경기도,700만원 이상,2,3,16,20,5,25,50,0
53326460,20220316,F,40대,인천광역시,300이상500만원 미만,2,3,16,10,10,30,0,50
53326499,20220316,M,40대,울산광역시,300이상500만원 미만,2,5,20,20,20,50,10,0
53326565,20220316,F,60대,경기도,300만원 미만,5,5,35,30,0,30,40,0
53326658,20220316,M,50대,경기도,300이상500만원 미만,4,6,32,20,10,40,30,0
53326837,20220316,M,60대,강원도,300만원 미만,2,6,22,20,20,20,40,0
53326901,20220316,F,60대,강원도,300이상500만원 미만,3,3,21,10,70,10,10,0
53326908,20220316,F,50대,광주광역시,700만원 이상,2,8,26,20,60,0,20,0
53326922,20220316,M,20대,울산광역시,무응답,5,5,35,90,0,0,10,0
53327099,20220316,M,50대,경상북도,300만원 미만,1,3,11,80,20,0,0,0
53327110,20220316,M,40대,대전광역시,300이상500만원 미만,1,3,11,0,30,0,70,0
53327670,20220316,F,20대,대전광역시,300이상500만원 미만,4,8,36,70,10,0,20,0
