RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
190,20220112,F,50대,경기도,700만원 이상,1,3,11,30,0,0,70,0
323,20220112,M,60대,강원도,300이상500만원 미만,3,3,21,100,0,0,0,0
636,20220112,M,50대,대구광역시,300이상500만원 미만,3,10,35,70,0,0,30,0
963,20220112,M,60대,대구광역시,700만원 이상,2,8,26,20,20,40,20,0
2096,20220112,F,60대,부산광역시,700만원 이상,3,3,21,50,30,20,0,0
2390,20220112,M,50대,대전광역시,300만원 미만,5,10,45,40,30,20,10,0
3233,20220112,F,30대,서울특별시,300이상500만원 미만,3,8,31,10,10,60,20,0
4475,20220112,F,50대,경상남도,무응답,2,8,26,20,0,50,30,0
6144,20220112,M,40대,전라남도,300이상500만원 미만,3,5,25,50,10,10,30,0
9381,20220112,F,30대,대전광역시,300만원 미만,2,5,20,70,5,10,15,0
10296,20220112,F,30대,부산광역시,700만원 이상,3,8,31,30,0,30,40,0
11829,20220112,M,50대,대전광역시,500이상700만원 미만,3,12,39,60,20,10,10,0
11992,20220112,F,60대,경기도,700만원 이상,1,4,13,0,40,30,30,0
12918,20220112,M,40대,경상남도,300이상500만원 미만,6,12,54,10,20,0,70,0
13302,20220112,M,50대,강원도,300만원 미만,1,2,9,60,10,0,30,0
14073,20220112,M,40대,경상북도,300만원 미만,3,8,31,100,0,0,0,0
17822,20220112,M,50대,경상남도,700만원 이상,2,6,22,60,10,20,10,0
18907,20220112,F,40대,서울특별시,700만원 이상,4,8,36,50,0,10,40,0
19831,20220112,F,60대,경기도,무응답,2,5,20,30,30,30,10,0
