RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322269,20220727,F,60대,서울특별시,300이상500만원 미만,8,8,56,10,20,20,50,0
53322274,20220727,F,50대,서울특별시,300이상500만원 미만,3,4,23,50,20,20,10,0
53322285,20220727,F,60대,서울특별시,300만원 미만,4,5,30,10,20,20,50,0
53322288,20220727,F,40대,서울특별시,500이상700만원 미만,2,4,18,10,30,30,30,0
53322490,20220727,F,60대,서울특별시,300만원 미만,6,6,42,40,10,40,5,5
53322629,20220727,F,60대,서울특별시,300이상500만원 미만,1,2,9,50,0,20,30,0
53322826,20220727,M,20대,서울특별시,무응답,3,6,27,30,30,30,10,0
53323049,20220727,M,20대,서울특별시,300이상500만원 미만,2,10,30,50,0,0,50,0
53323080,20220727,F,50대,서울특별시,500이상700만원 미만,3,4,23,0,45,10,45,0
53323162,20220727,M,30대,서울특별시,300만원 미만,3,3,21,20,40,0,40,0
53323319,20220727,M,50대,서울특별시,300이상500만원 미만,2,3,16,30,20,30,20,0
53323333,20220727,M,30대,서울특별시,300이상500만원 미만,2,8,26,10,20,5,20,45
53323432,20220727,M,40대,서울특별시,700만원 이상,2,5,20,10,10,60,20,0
53324009,20220727,M,60대,서울특별시,300이상500만원 미만,1,1,7,50,15,10,25,0
53324051,20220727,M,40대,서울특별시,700만원 이상,1,3,11,90,0,0,10,0
53324073,20220727,F,50대,서울특별시,700만원 이상,4,2,24,50,10,30,10,0
53324185,20220727,M,60대,서울특별시,700만원 이상,5,6,37,40,10,20,20,10
53324288,20220727,F,60대,서울특별시,300만원 미만,2,3,16,50,0,0,50,0
53324330,20220727,M,40대,서울특별시,500이상700만원 미만,1,3,11,20,20,20,40,0
53324447,20220727,F,20대,서울특별시,300만원 미만,3,8,31,30,10,10,50,0
53324551,20220727,F,30대,서울특별시,300이상500만원 미만,1,3,11,60,10,10,10,10
53324613,20220727,F,60대,서울특별시,300만원 미만,4,6,32,80,0,20,0,0
53324681,20220727,M,50대,서울특별시,300이상500만원 미만,4,7,34,30,0,70,0,0
53324971,20220727,F,50대,서울특별시,500이상700만원 미만,6,4,38,50,10,10,30,0
53324973,20220727,M,50대,서울특별시,500이상700만원 미만,2,5,20,60,10,10,20,0
53325056,20220727,F,60대,서울특별시,300이상500만원 미만,6,6,42,30,40,0,30,0
53325071,20220727,M,50대,서울특별시,700만원 이상,4,14,48,50,20,10,20,0
53325339,20220727,M,50대,서울특별시,무응답,3,5,25,30,10,10,50,0
53325431,20220727,F,40대,강원도,300이상500만원 미만,5,10,45,50,20,20,10,0
53325642,20220727,F,40대,부산광역시,300이상500만원 미만,1,5,15,50,50,0,0,0
53325988,20220727,M,60대,경상남도,300이상500만원 미만,3,10,35,30,30,10,30,0
53326125,20220727,F,30대,경기도,300이상500만원 미만,3,1,17,10,10,50,30,0
53326266,20220727,F,40대,광주광역시,300만원 미만,1,2,9,10,10,20,30,30
53326478,20220727,F,40대,충청남도,300이상500만원 미만,1,3,11,50,0,50,0,0
53326610,20220727,M,50대,대구광역시,500이상700만원 미만,2,5,20,40,30,15,15,0
53326663,20220727,M,20대,충청남도,300만원 미만,5,15,55,10,20,60,10,0
53326888,20220727,F,50대,인천광역시,700만원 이상,3,8,31,20,20,0,60,0
53326899,20220727,M,40대,경기도,300만원 미만,1,2,9,40,40,10,10,0
53327075,20220727,M,40대,경기도,무응답,2,4,18,40,15,20,25,0
53327120,20220727,M,50대,부산광역시,300이상500만원 미만,2,3,16,50,30,0,20,0
53327182,20220727,M,60대,경기도,300이상500만원 미만,2,8,26,30,50,5,15,0
53327636,20220727,M,40대,대전광역시,500이상700만원 미만,2,10,30,80,0,15,5,0
53327717,20220727,F,50대,서울특별시,300만원 미만,2,5,20,80,20,0,0,0
53327725,20220727,M,40대,대전광역시,500이상700만원 미만,2,4,18,20,20,0,60,0
53327815,20220727,F,30대,대구광역시,300만원 미만,1,3,11,60,10,10,20,0
53327849,20220727,M,60대,경상북도,300만원 미만,2,4,18,40,10,10,40,0
53327853,20220727,M,50대,경상북도,500이상700만원 미만,2,2,14,70,10,0,20,0
53327887,20220727,F,30대,강원도,500이상700만원 미만,3,6,27,60,10,20,10,0
53328034,20220727,M,30대,제주특별자치도,300이상500만원 미만,1,1,7,10,70,10,10,0
53328107,20220727,F,50대,제주특별자치도,300만원 미만,2,1,12,100,0,0,0,0
53328204,20220727,F,20대,충청남도,300만원 미만,5,11,47,15,30,40,15,0
53328310,20220727,M,20대,서울특별시,300만원 미만,4,12,44,80,10,9,1,0
53328354,20220727,F,40대,충청북도,300이상500만원 미만,4,0,20,80,0,0,20,0
53328364,20220727,F,50대,경기도,700만원 이상,3,5,25,20,0,20,60,0
53328577,20220727,M,30대,경상남도,700만원 이상,5,12,49,40,20,10,30,0
53328648,20220727,M,20대,경기도,300만원 미만,3,8,31,50,0,40,10,0
53328681,20220727,F,40대,전라남도,700만원 이상,10,10,70,35,30,30,5,0
53328699,20220727,M,50대,대구광역시,700만원 이상,1,5,15,20,30,10,40,0
53328811,20220727,M,40대,경상북도,300만원 미만,3,8,31,50,0,20,30,0
53328819,20220727,F,50대,서울특별시,500이상700만원 미만,1,3,11,50,20,0,30,0
53328907,20220727,M,30대,부산광역시,500이상700만원 미만,1,1,7,0,20,20,60,0
53328916,20220727,F,50대,서울특별시,700만원 이상,3,2,19,20,50,20,10,0
53328972,20220727,M,20대,서울특별시,무응답,14,14,98,45,0,10,45,0
53329012,20220727,M,20대,서울특별시,무응답,18,18,126,25,25,25,0,25
53329067,20220727,M,30대,서울특별시,300이상500만원 미만,4,12,44,50,20,10,20,0
53329129,20220727,M,50대,서울특별시,700만원 이상,1,4,13,80,0,20,0,0
53329184,20220727,F,50대,경기도,700만원 이상,2,2,14,20,60,20,0,0
53329242,20220727,F,40대,대구광역시,300만원 미만,3,7,29,100,0,0,0,0
53329369,20220727,M,50대,경기도,300이상500만원 미만,15,15,105,50,10,10,30,0
53329759,20220727,M,60대,대전광역시,300만원 미만,3,4,23,60,20,0,20,0
53329931,20220727,F,20대,광주광역시,무응답,1,5,15,70,0,0,30,0
53330093,20220727,M,60대,강원도,300이상500만원 미만,5,5,35,40,20,10,30,0
53330097,20220727,F,50대,대구광역시,300만원 미만,1,3,11,50,0,50,0,0
53330101,20220727,F,40대,경기도,500이상700만원 미만,3,5,25,55,5,10,30,0
53330226,20220727,M,40대,경상북도,700만원 이상,1,7,19,30,40,10,20,0
53330343,20220727,F,20대,경기도,300만원 미만,2,4,18,50,20,10,20,0
53330365,20220727,M,30대,경기도,700만원 이상,1,5,15,20,40,10,30,0
53330445,20220727,F,50대,대전광역시,300이상500만원 미만,1,3,11,50,0,0,50,0
53330610,20220727,F,20대,경상북도,700만원 이상,3,12,39,50,0,0,50,0
53330641,20220727,M,20대,전라북도,300만원 미만,6,12,54,40,20,0,40,0
53330664,20220727,F,40대,대구광역시,700만원 이상,1,3,11,30,20,50,0,0
53330817,20220727,F,40대,강원도,300이상500만원 미만,1,2,9,60,10,30,0,0
53330879,20220727,M,50대,경상남도,700만원 이상,2,5,20,15,40,40,5,0
53331154,20220727,F,20대,전라남도,700만원 이상,3,5,25,20,30,50,0,0
53331200,20220727,F,20대,전라북도,300만원 미만,5,10,45,80,10,0,10,0
53331371,20220727,M,20대,경기도,500이상700만원 미만,10,10,70,70,0,20,10,0
53331753,20220727,M,30대,경기도,300만원 미만,8,8,56,30,10,20,10,30
53332041,20220727,M,40대,제주특별자치도,500이상700만원 미만,2,4,18,60,40,0,0,0
53332069,20220727,F,40대,서울특별시,700만원 이상,3,6,27,70,10,10,10,0
53332080,20220727,M,40대,경기도,500이상700만원 미만,4,6,32,30,70,0,0,0
53332258,20220727,M,60대,충청남도,300이상500만원 미만,4,6,32,10,40,10,20,20
53332297,20220727,F,30대,강원도,300이상500만원 미만,2,2,14,80,0,10,10,0
53332345,20220727,M,60대,대전광역시,300만원 미만,15,15,105,20,30,40,10,0
53332562,20220727,F,20대,경기도,700만원 이상,2,6,22,80,1,3,16,0
53332632,20220727,M,40대,부산광역시,300만원 미만,3,2,19,30,0,0,0,70
53332726,20220727,M,50대,경기도,300이상500만원 미만,1,4,13,10,10,20,60,0
53332758,20220727,F,60대,경기도,무응답,3,2,19,20,30,20,20,10
53332839,20220727,M,20대,전라북도,500이상700만원 미만,2,8,26,30,30,10,30,0
53332862,20220727,F,30대,경기도,500이상700만원 미만,5,10,45,70,0,0,30,0
53332974,20220727,M,30대,경기도,무응답,3,12,39,80,5,15,0,0
53333049,20220727,M,50대,경기도,500이상700만원 미만,3,5,25,50,30,0,20,0
53333081,20220727,F,40대,충청남도,500이상700만원 미만,2,5,20,50,20,10,20,0
53333138,20220727,F,50대,경기도,300이상500만원 미만,3,8,31,50,0,0,50,0
53333162,20220727,F,40대,부산광역시,300이상500만원 미만,3,5,25,50,0,50,0,0
53333405,20220727,M,40대,경기도,500이상700만원 미만,1,4,13,10,20,20,15,35
53333510,20220727,F,40대,경상북도,300만원 미만,4,9,38,90,0,0,10,0
53333697,20220727,M,20대,경기도,300만원 미만,1,3,11,50,10,10,30,0
53333713,20220727,M,50대,강원도,300이상500만원 미만,2,2,14,0,100,0,0,0
53333789,20220727,F,60대,광주광역시,300만원 미만,2,10,30,60,0,20,20,0
53333944,20220727,F,20대,인천광역시,700만원 이상,4,15,50,80,5,10,5,0
53334073,20220727,F,50대,전라남도,무응답,3,3,21,50,50,0,0,0
53334111,20220727,M,60대,경상북도,300이상500만원 미만,4,4,28,20,30,20,30,0
53334223,20220727,F,40대,경기도,300이상500만원 미만,2,2,14,0,100,0,0,0
53334331,20220727,F,50대,부산광역시,500이상700만원 미만,3,1,17,0,40,30,30,0
53334341,20220727,M,30대,대구광역시,300이상500만원 미만,1,8,21,30,30,40,0,0
53334344,20220727,F,60대,부산광역시,300만원 미만,2,5,20,10,40,30,20,0
53334420,20220727,F,30대,전라북도,300만원 미만,6,6,42,80,0,0,20,0
53334445,20220727,F,40대,경상북도,500이상700만원 미만,4,2,24,10,50,30,10,0
53334485,20220727,F,60대,전라북도,300만원 미만,2,2,14,80,10,10,0,0
53334538,20220727,M,20대,광주광역시,무응답,3,3,21,20,20,20,40,0
53334551,20220727,F,20대,충청남도,300만원 미만,2,6,22,15,40,5,40,0
53334619,20220727,F,20대,경기도,300만원 미만,1,2,9,100,0,0,0,0
53334647,20220727,F,30대,광주광역시,300이상500만원 미만,4,6,32,40,0,20,40,0
53334818,20220727,F,60대,부산광역시,300만원 미만,5,6,37,40,20,20,20,0
53334898,20220727,F,40대,경기도,300이상500만원 미만,4,2,24,70,0,0,30,0
53334993,20220727,M,20대,서울특별시,500이상700만원 미만,3,10,35,90,10,0,0,0
53335036,20220727,M,40대,울산광역시,300이상500만원 미만,3,12,39,50,25,0,25,0
53335148,20220727,F,50대,대구광역시,300이상500만원 미만,2,5,20,40,30,10,20,0
53335197,20220727,M,60대,서울특별시,700만원 이상,1,5,15,30,10,20,40,0
53335216,20220727,F,20대,강원도,300이상500만원 미만,5,5,35,40,0,50,10,0
53335384,20220727,F,40대,인천광역시,700만원 이상,3,6,27,40,10,50,0,0
53335459,20220727,M,50대,서울특별시,700만원 이상,4,6,32,20,20,30,30,0
53335830,20220727,F,20대,전라북도,300만원 미만,4,6,32,40,5,5,50,0
53335868,20220727,M,60대,대구광역시,300이상500만원 미만,2,2,14,10,30,50,10,0
53335939,20220727,M,30대,광주광역시,300이상500만원 미만,2,6,22,90,0,0,10,0
53336063,20220727,F,30대,부산광역시,300만원 미만,2,5,20,60,10,10,20,0
53336216,20220727,F,40대,대구광역시,700만원 이상,2,3,16,50,20,30,0,0
53336237,20220727,M,30대,제주특별자치도,300이상500만원 미만,3,8,31,50,20,20,10,0
53336277,20220727,F,50대,경상북도,300이상500만원 미만,2,3,16,20,20,50,10,0
53336287,20220727,F,50대,경기도,300만원 미만,4,5,30,50,0,10,40,0
53336312,20220727,F,50대,전라북도,300만원 미만,3,4,23,100,0,0,0,0
53336355,20220727,M,30대,대구광역시,500이상700만원 미만,1,5,15,30,30,0,40,0
53336535,20220727,M,60대,전라남도,700만원 이상,1,4,13,40,30,0,30,0
53336628,20220727,F,60대,충청북도,500이상700만원 미만,2,3,16,25,5,60,10,0
53336660,20220727,F,40대,경상남도,300이상500만원 미만,2,6,22,20,40,10,30,0
53336694,20220727,F,30대,경기도,500이상700만원 미만,3,10,35,20,30,50,0,0
53336825,20220727,F,30대,경기도,300이상500만원 미만,1,5,15,60,10,0,30,0
53336858,20220727,F,20대,울산광역시,300만원 미만,4,3,26,50,10,30,10,0
53337072,20220727,M,50대,경상남도,300만원 미만,2,3,16,10,90,0,0,0
53337096,20220727,F,40대,부산광역시,300이상500만원 미만,2,4,18,10,10,30,50,0
53337145,20220727,F,60대,경기도,300이상500만원 미만,3,8,31,30,10,10,40,10
53337260,20220727,M,30대,경기도,300이상500만원 미만,3,5,25,70,0,20,10,0
53337362,20220727,M,30대,대전광역시,300만원 미만,0,2,4,50,0,30,20,0
53337708,20220727,F,50대,충청북도,500이상700만원 미만,2,1,12,70,0,20,10,0
53337837,20220727,F,20대,경상북도,500이상700만원 미만,3,2,19,30,40,20,10,0
53337850,20220727,M,40대,경기도,300이상500만원 미만,2,2,14,100,0,0,0,0
53338080,20220727,F,20대,경기도,300만원 미만,3,14,43,80,5,10,5,0
53338234,20220727,M,30대,경상남도,300이상500만원 미만,1,2,9,90,0,0,10,0
53338305,20220727,M,50대,대전광역시,700만원 이상,2,5,20,30,20,10,40,0
53338373,20220727,M,50대,경기도,700만원 이상,2,3,16,100,0,0,0,0
53338608,20220727,M,20대,경상남도,500이상700만원 미만,5,12,49,20,30,20,30,0
53338628,20220727,M,60대,울산광역시,300만원 미만,2,1,12,10,30,5,10,45
53338709,20220727,F,60대,인천광역시,300만원 미만,4,8,36,0,0,20,80,0
53338872,20220727,F,30대,경기도,300이상500만원 미만,2,0,10,70,0,10,20,0
53338900,20220727,M,60대,대전광역시,300이상500만원 미만,1,6,17,40,0,0,60,0
53339106,20220727,F,60대,경기도,300만원 미만,2,2,14,40,50,0,10,0
53339120,20220727,F,30대,울산광역시,300이상500만원 미만,2,6,22,50,20,5,25,0
53339155,20220727,M,20대,경기도,무응답,3,7,29,40,10,10,40,0
53339346,20220727,F,20대,부산광역시,500이상700만원 미만,6,6,42,10,10,10,70,0
53339483,20220727,F,20대,경기도,300이상500만원 미만,3,8,31,40,30,0,30,0
53339513,20220727,M,40대,서울특별시,700만원 이상,2,6,22,25,25,25,25,0
53339852,20220727,F,40대,전라남도,300이상500만원 미만,2,6,22,100,0,0,0,0
53340063,20220727,M,40대,세종특별자치시,300이상500만원 미만,2,4,18,80,10,5,5,0
53340153,20220727,F,40대,충청남도,300이상500만원 미만,4,12,44,90,10,0,0,0
53340226,20220727,M,60대,강원도,300만원 미만,2,4,18,20,20,10,50,0
53340269,20220727,M,40대,울산광역시,300이상500만원 미만,2,4,18,10,30,10,50,0
53340353,20220727,M,60대,충청남도,300이상500만원 미만,1,2,9,40,20,10,30,0
53340437,20220727,M,50대,경기도,500이상700만원 미만,3,8,31,50,15,5,30,0
53340482,20220727,F,50대,부산광역시,300이상500만원 미만,2,3,16,50,50,0,0,0
53340500,20220727,M,40대,경상북도,300이상500만원 미만,8,1,42,20,20,20,40,0
53340654,20220727,M,20대,서울특별시,500이상700만원 미만,2,4,18,50,30,0,20,0
53340675,20220727,F,30대,경기도,700만원 이상,5,12,49,60,10,20,10,0
53340773,20220727,M,20대,경기도,300만원 미만,3,12,39,100,0,0,0,0
53340812,20220727,M,60대,경기도,500이상700만원 미만,0,3,6,40,40,20,0,0
53341022,20220727,F,60대,인천광역시,300이상500만원 미만,1,2,9,20,10,20,50,0
53341180,20220727,M,20대,서울특별시,300만원 미만,1,5,15,10,40,0,50,0
53341190,20220727,M,20대,대구광역시,700만원 이상,18,18,126,30,10,20,40,0
53341428,20220727,M,40대,부산광역시,700만원 이상,4,16,52,50,50,0,0,0
53341704,20220727,F,40대,경기도,300이상500만원 미만,3,3,21,70,30,0,0,0
53341735,20220727,M,50대,인천광역시,700만원 이상,3,3,21,50,20,10,20,0
53341860,20220727,M,60대,경기도,300만원 미만,2,0,10,5,5,10,2,78
53342084,20220727,F,30대,경상남도,300만원 미만,3,5,25,60,20,15,5,0
53342088,20220727,F,30대,경기도,700만원 이상,0,0,0,40,0,30,30,0
53342573,20220727,M,30대,경기도,700만원 이상,4,4,28,20,30,30,20,0
53342660,20220727,F,50대,대전광역시,300이상500만원 미만,1,2,9,50,0,10,10,30
53342676,20220727,F,30대,경상남도,500이상700만원 미만,2,3,16,10,50,30,10,0
53342809,20220727,F,50대,인천광역시,무응답,2,4,18,20,20,50,10,0
53342813,20220727,F,40대,충청북도,700만원 이상,1,12,29,25,0,50,25,0
53342984,20220727,F,30대,서울특별시,500이상700만원 미만,4,8,36,30,10,30,30,0
53343016,20220727,M,40대,제주특별자치도,300만원 미만,2,8,26,80,0,0,0,20
53343089,20220727,M,50대,전라남도,300이상500만원 미만,2,4,18,30,10,0,40,20
53343471,20220727,M,20대,서울특별시,무응답,14,14,98,100,0,0,0,0
53343728,20220727,F,20대,경기도,300만원 미만,5,8,41,95,0,3,2,0
53343897,20220727,M,50대,부산광역시,300이상500만원 미만,1,4,13,30,40,30,0,0
53343925,20220727,M,30대,대구광역시,300이상500만원 미만,2,3,16,50,50,0,0,0
53343935,20220727,M,20대,경기도,300만원 미만,5,6,37,30,20,10,40,0
53344061,20220727,M,60대,전라북도,300만원 미만,3,3,21,10,30,30,10,20
53344078,20220727,M,50대,대구광역시,700만원 이상,5,9,43,20,40,30,10,0
53344279,20220727,M,30대,인천광역시,300이상500만원 미만,2,3,16,0,70,0,30,0
53344296,20220727,F,20대,전라북도,300이상500만원 미만,1,3,11,20,30,50,0,0
53344309,20220727,M,20대,광주광역시,무응답,7,5,45,90,0,10,0,0
53344327,20220727,M,30대,경상북도,300만원 미만,3,5,25,20,60,20,0,0
53344328,20220727,M,50대,충청북도,700만원 이상,3,8,31,90,0,0,0,10
53344526,20220727,M,50대,경상남도,300만원 미만,1,2,9,0,100,0,0,0
53344537,20220727,F,50대,세종특별자치시,300만원 미만,2,3,16,0,100,0,0,0
