RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322175,20220608,F,20대,서울특별시,300이상500만원 미만,1,2,9,50,0,50,0,0
53322276,20220608,F,60대,서울특별시,700만원 이상,3,2,19,20,30,30,20,0
53322330,20220608,F,50대,서울특별시,700만원 이상,3,10,35,20,10,10,50,10
53322417,20220608,F,50대,서울특별시,300만원 미만,5,7,39,60,0,0,40,0
53322431,20220608,F,50대,서울특별시,300만원 미만,2,4,18,40,40,0,20,0
53322469,20220608,M,40대,서울특별시,500이상700만원 미만,10,5,60,10,30,10,30,20
53322589,20220608,F,60대,서울특별시,500이상700만원 미만,1,3,11,0,40,40,20,0
53322809,20220608,M,20대,서울특별시,300만원 미만,2,8,26,10,30,10,50,0
53322912,20220608,F,60대,제주특별자치도,700만원 이상,8,5,50,50,10,10,20,10
53322978,20220608,F,60대,서울특별시,700만원 이상,2,3,16,20,20,30,20,10
53323089,20220608,F,60대,서울특별시,300이상500만원 미만,5,4,33,50,0,20,30,0
53323411,20220608,F,50대,서울특별시,300이상500만원 미만,2,3,16,30,50,15,5,0
53323424,20220608,F,60대,서울특별시,300이상500만원 미만,3,12,39,10,50,20,20,0
53323449,20220608,M,60대,서울특별시,300만원 미만,2,2,14,20,20,10,40,10
53323474,20220608,F,20대,서울특별시,300이상500만원 미만,8,8,56,65,10,10,15,0
53323591,20220608,M,40대,서울특별시,300이상500만원 미만,2,5,20,50,5,5,40,0
53323676,20220608,F,40대,서울특별시,500이상700만원 미만,2,8,26,0,0,70,30,0
53323872,20220608,F,60대,서울특별시,300만원 미만,4,4,28,20,10,10,60,0
53323934,20220608,F,40대,서울특별시,300이상500만원 미만,5,6,37,95,0,5,0,0
53324048,20220608,F,40대,강원도,500이상700만원 미만,1,5,15,20,15,30,35,0
53324326,20220608,M,50대,서울특별시,300만원 미만,3,6,27,10,50,0,40,0
53324404,20220608,F,40대,서울특별시,300이상500만원 미만,2,8,26,20,20,20,20,20
53324603,20220608,F,50대,서울특별시,500이상700만원 미만,2,5,20,40,0,60,0,0
53324975,20220608,M,20대,서울특별시,무응답,5,10,45,50,0,20,30,0
