RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322394,20220810,F,50대,서울특별시,700만원 이상,3,8,31,10,40,10,40,0
53322420,20220810,F,50대,서울특별시,300이상500만원 미만,4,6,32,50,5,30,15,0
53322575,20220810,F,20대,서울특별시,300만원 미만,5,12,49,30,10,20,40,0
53322714,20220810,M,20대,서울특별시,300이상500만원 미만,2,4,18,0,5,10,85,0
53322837,20220810,M,40대,서울특별시,300이상500만원 미만,5,5,35,70,0,0,30,0
53322931,20220810,F,40대,서울특별시,700만원 이상,5,10,45,50,40,10,0,0
53322972,20220810,M,50대,경기도,700만원 이상,3,6,27,20,60,20,0,0
53323013,20220810,M,60대,서울특별시,700만원 이상,8,8,56,30,20,40,10,0
53323078,20220810,F,60대,서울특별시,300이상500만원 미만,6,8,46,30,20,30,20,0
53323273,20220810,M,20대,서울특별시,300만원 미만,1,9,23,50,10,10,30,0
53323365,20220810,F,50대,서울특별시,700만원 이상,4,8,36,40,10,20,30,0
53323369,20220810,M,50대,서울특별시,500이상700만원 미만,4,6,32,50,20,20,10,0
53323470,20220810,M,30대,서울특별시,500이상700만원 미만,2,2,14,20,80,0,0,0
53323775,20220810,F,30대,서울특별시,700만원 이상,2,6,22,90,0,0,10,0
53324104,20220810,F,60대,서울특별시,300만원 미만,1,0,5,0,0,0,0,100
53324205,20220810,F,60대,서울특별시,300만원 미만,5,3,31,30,20,10,20,20
53324289,20220810,M,50대,서울특별시,500이상700만원 미만,8,15,70,30,25,15,30,0
53324298,20220810,M,50대,서울특별시,300이상500만원 미만,1,2,9,10,40,20,30,0
53324346,20220810,M,20대,서울특별시,700만원 이상,2,5,20,40,20,0,40,0
53324390,20220810,F,30대,서울특별시,300만원 미만,2,1,12,50,0,20,30,0
53324428,20220810,F,20대,서울특별시,300만원 미만,5,12,49,90,10,0,0,0
53324578,20220810,F,40대,서울특별시,500이상700만원 미만,3,6,27,50,0,0,50,0
53324710,20220810,F,40대,서울특별시,300이상500만원 미만,3,8,31,80,0,0,20,0
53324841,20220810,F,20대,서울특별시,300이상500만원 미만,5,12,49,50,20,10,20,0
53324941,20220810,F,60대,서울특별시,500이상700만원 미만,3,1,17,40,20,20,20,0
53324944,20220810,F,40대,서울특별시,300이상500만원 미만,1,5,15,50,0,30,20,0
53325049,20220810,M,60대,서울특별시,300이상500만원 미만,3,8,31,30,50,0,0,20
53325330,20220810,M,60대,서울특별시,300만원 미만,3,5,25,30,30,10,30,0
53325421,20220810,M,20대,제주특별자치도,700만원 이상,1,6,17,50,15,30,5,0
53325448,20220810,F,50대,충청남도,500이상700만원 미만,3,4,23,30,20,10,30,10
53325548,20220810,M,50대,대구광역시,700만원 이상,3,9,33,35,30,10,25,0
53325686,20220810,M,40대,서울특별시,500이상700만원 미만,4,10,40,30,10,20,40,0
53325709,20220810,F,40대,경기도,300이상500만원 미만,1,3,11,50,10,10,30,0
53325832,20220810,M,60대,인천광역시,300만원 미만,5,7,39,30,30,20,10,10
