RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322236,20220907,F,40대,서울특별시,700만원 이상,3,2,19,30,0,50,20,0
53322261,20220907,M,60대,서울특별시,300이상500만원 미만,3,8,31,10,50,10,5,25
53322315,20220907,F,20대,서울특별시,700만원 이상,3,6,27,70,0,0,30,0
53322372,20220907,M,30대,경기도,300이상500만원 미만,1,3,11,100,0,0,0,0
53322387,20220907,F,50대,서울특별시,300만원 미만,2,3,16,30,30,10,30,0
53322564,20220907,F,20대,서울특별시,무응답,9,12,69,80,0,0,20,0
53322614,20220907,F,40대,서울특별시,500이상700만원 미만,2,3,16,60,10,10,20,0
53322673,20220907,F,60대,서울특별시,300이상500만원 미만,3,4,23,20,30,20,30,0
53322989,20220907,M,20대,서울특별시,300이상500만원 미만,4,10,40,20,20,10,50,0
53323132,20220907,F,50대,경기도,300만원 미만,1,1,7,40,10,10,40,0
53323143,20220907,M,40대,서울특별시,300이상500만원 미만,1,3,11,20,30,5,30,15
53323200,20220907,F,50대,서울특별시,300이상500만원 미만,4,3,26,0,30,30,40,0
53323389,20220907,M,60대,서울특별시,700만원 이상,5,15,55,20,40,20,20,0
53323501,20220907,F,20대,서울특별시,300만원 미만,3,10,35,20,10,10,60,0
53323510,20220907,F,40대,서울특별시,500이상700만원 미만,4,8,36,80,0,0,20,0
53323608,20220907,M,40대,서울특별시,300이상500만원 미만,2,5,20,70,0,0,0,30
53323873,20220907,M,50대,서울특별시,300만원 미만,2,7,24,20,80,0,0,0
53323927,20220907,F,60대,서울특별시,300만원 미만,2,1,12,40,0,40,20,0
53323980,20220907,M,50대,서울특별시,300만원 미만,4,5,30,70,30,0,0,0
53324144,20220907,F,60대,서울특별시,300만원 미만,2,3,16,50,0,0,50,0
53324151,20220907,F,50대,서울특별시,700만원 이상,4,6,32,50,10,10,30,0
53324324,20220907,F,50대,서울특별시,700만원 이상,3,6,27,50,50,0,0,0
53324455,20220907,M,20대,경기도,무응답,3,12,39,20,70,10,0,0
53324558,20220907,F,20대,서울특별시,500이상700만원 미만,6,10,50,100,0,0,0,0
53324768,20220907,F,40대,서울특별시,300이상500만원 미만,0,6,12,30,10,20,40,0
53324783,20220907,F,60대,서울특별시,500이상700만원 미만,2,2,14,80,0,0,0,20
53324975,20220907,M,20대,서울특별시,무응답,2,6,22,90,0,10,0,0
53325030,20220907,F,50대,서울특별시,300만원 미만,2,2,14,0,80,0,20,0
53325384,20220907,M,60대,서울특별시,700만원 이상,2,5,20,30,60,0,10,0
53325423,20220907,F,50대,강원도,500이상700만원 미만,2,5,20,50,0,0,50,0
53325428,20220907,F,30대,경기도,300이상500만원 미만,2,16,42,70,5,5,5,15
53325479,20220907,M,40대,서울특별시,700만원 이상,2,6,22,10,10,70,10,0
53325701,20220907,F,60대,경기도,500이상700만원 미만,2,6,22,40,20,10,30,0
53325872,20220907,M,50대,경기도,500이상700만원 미만,2,2,14,30,30,30,10,0
53325919,20220907,F,60대,경기도,500이상700만원 미만,5,3,31,50,10,0,40,0
53326134,20220907,M,30대,충청남도,700만원 이상,5,8,41,5,90,4,1,0
53326139,20220907,F,50대,서울특별시,300이상500만원 미만,1,5,15,30,0,0,10,60
53326356,20220907,M,30대,부산광역시,700만원 이상,0,3,6,50,10,10,30,0
53326403,20220907,F,60대,경기도,300만원 미만,3,1,17,20,50,10,20,0
53326473,20220907,M,20대,충청남도,700만원 이상,2,12,34,50,30,0,20,0
53326524,20220907,M,50대,부산광역시,500이상700만원 미만,1,2,9,50,50,0,0,0
53326571,20220907,F,40대,경기도,500이상700만원 미만,1,3,11,40,20,10,30,0
53326659,20220907,F,30대,경기도,700만원 이상,2,8,26,90,0,10,0,0
53326711,20220907,F,50대,제주특별자치도,300이상500만원 미만,1,5,15,50,40,10,0,0
53326745,20220907,F,60대,대전광역시,500이상700만원 미만,2,2,14,30,30,20,20,0
53326966,20220907,M,40대,전라북도,300이상500만원 미만,0,2,4,50,0,0,50,0
53327103,20220907,M,30대,경기도,300만원 미만,4,4,28,60,30,5,5,0
53327148,20220907,F,40대,서울특별시,300만원 미만,1,1,7,100,0,0,0,0
53327335,20220907,F,50대,경기도,700만원 이상,6,10,50,20,30,10,10,30
53327399,20220907,F,50대,경기도,700만원 이상,3,12,39,10,10,30,50,0
53327439,20220907,F,20대,경기도,300만원 미만,4,5,30,80,0,0,20,0
53327447,20220907,M,20대,대전광역시,무응답,4,4,28,90,10,0,0,0
53327494,20220907,M,50대,충청남도,300만원 미만,2,4,18,30,0,50,20,0
53327638,20220907,F,60대,서울특별시,300이상500만원 미만,2,4,18,30,20,10,40,0
53327680,20220907,M,30대,서울특별시,무응답,2,4,18,30,30,5,35,0
53327812,20220907,M,60대,부산광역시,500이상700만원 미만,3,5,25,30,0,0,70,0
53327906,20220907,F,30대,경상북도,300이상500만원 미만,2,4,18,50,10,0,40,0
53327959,20220907,F,20대,전라남도,700만원 이상,6,12,54,35,18,2,45,0
53327984,20220907,M,40대,경기도,300만원 미만,3,3,21,80,10,0,10,0
53328267,20220907,M,30대,부산광역시,300만원 미만,2,2,14,100,0,0,0,0
53328280,20220907,M,40대,경기도,300이상500만원 미만,2,3,16,80,0,10,10,0
53328318,20220907,M,40대,경상남도,300이상500만원 미만,1,5,15,10,70,0,20,0
53328328,20220907,M,20대,서울특별시,300이상500만원 미만,3,8,31,0,30,0,70,0
53328330,20220907,M,50대,강원도,300이상500만원 미만,3,3,21,50,50,0,0,0
53328396,20220907,F,50대,서울특별시,700만원 이상,3,4,23,10,20,20,50,0
53328448,20220907,M,40대,세종특별자치시,700만원 이상,1,2,9,60,0,0,40,0
53328457,20220907,F,40대,서울특별시,300만원 미만,9,10,65,50,20,30,0,0
53328620,20220907,M,40대,경기도,300이상500만원 미만,2,4,18,100,0,0,0,0
53328625,20220907,M,30대,세종특별자치시,700만원 이상,1,2,9,90,5,0,5,0
53328886,20220907,M,20대,서울특별시,300만원 미만,2,8,26,30,0,0,0,70
53329111,20220907,M,50대,제주특별자치도,500이상700만원 미만,12,1,62,15,70,15,0,0
53329120,20220907,F,60대,대전광역시,300만원 미만,4,4,28,20,20,30,10,20
53329183,20220907,M,20대,경기도,300이상500만원 미만,6,12,54,50,15,15,20,0
53329473,20220907,M,40대,충청남도,300이상500만원 미만,1,2,9,50,20,10,20,0
53329479,20220907,F,30대,경기도,700만원 이상,2,3,16,70,0,0,30,0
53329574,20220907,M,60대,부산광역시,300만원 미만,3,5,25,80,0,10,10,0
53329697,20220907,F,60대,서울특별시,300만원 미만,2,10,30,30,20,20,30,0
53329873,20220907,M,60대,인천광역시,300이상500만원 미만,4,10,40,20,50,20,10,0
53330047,20220907,M,30대,부산광역시,300만원 미만,4,10,40,40,10,0,50,0
53330120,20220907,F,20대,대구광역시,500이상700만원 미만,3,7,29,10,10,50,30,0
53330598,20220907,M,50대,경기도,300이상500만원 미만,1,10,25,20,30,0,50,0
53330803,20220907,M,30대,세종특별자치시,300만원 미만,2,2,14,0,0,0,0,100
53330808,20220907,F,30대,경기도,500이상700만원 미만,2,5,20,90,0,10,0,0
53330951,20220907,M,40대,경기도,500이상700만원 미만,3,4,23,40,35,5,20,0
53330962,20220907,F,50대,부산광역시,300만원 미만,3,5,25,20,30,20,30,0
53331012,20220907,M,60대,부산광역시,300이상500만원 미만,3,4,23,25,30,25,10,10
53331049,20220907,F,30대,경기도,500이상700만원 미만,4,4,28,80,0,20,0,0
53331060,20220907,F,20대,경상남도,300이상500만원 미만,3,9,33,30,0,10,60,0
53331177,20220907,F,60대,광주광역시,700만원 이상,1,2,9,50,10,10,30,0
53331180,20220907,M,60대,인천광역시,500이상700만원 미만,1,3,11,10,0,20,70,0
53331264,20220907,M,20대,전라북도,300이상500만원 미만,5,9,43,50,20,0,30,0
53331294,20220907,M,50대,인천광역시,700만원 이상,3,5,25,20,40,20,20,0
53331303,20220907,M,50대,경기도,700만원 이상,2,10,30,20,50,10,20,0
53331304,20220907,M,50대,경상북도,300이상500만원 미만,5,2,29,75,15,0,10,0
53331368,20220907,F,40대,울산광역시,300이상500만원 미만,2,2,14,40,20,20,20,0
53331423,20220907,F,40대,대구광역시,500이상700만원 미만,4,2,24,30,30,10,30,0
53331434,20220907,M,40대,서울특별시,300이상500만원 미만,2,2,14,30,20,10,40,0
53331453,20220907,F,30대,세종특별자치시,500이상700만원 미만,2,0,10,40,0,20,40,0
53331490,20220907,F,60대,경기도,300만원 미만,2,4,18,50,10,10,30,0
53331526,20220907,F,40대,경기도,300이상500만원 미만,2,0,10,30,10,20,30,10
53331589,20220907,F,20대,강원도,700만원 이상,4,7,34,55,15,10,20,0
53331983,20220907,M,40대,충청북도,300만원 미만,2,8,26,20,30,0,50,0
53332098,20220907,M,60대,경기도,700만원 이상,1,12,29,20,60,5,10,5
53332369,20220907,M,50대,경상남도,500이상700만원 미만,12,12,84,100,0,0,0,0
53332403,20220907,M,50대,경상남도,500이상700만원 미만,3,18,51,40,10,30,20,0
53332461,20220907,F,30대,충청북도,300이상500만원 미만,5,10,45,50,0,0,50,0
53332501,20220907,F,30대,대전광역시,300만원 미만,5,10,45,50,10,20,20,0
53332580,20220907,M,50대,경상남도,500이상700만원 미만,0,0,0,100,0,0,0,0
53332638,20220907,F,50대,경기도,500이상700만원 미만,2,5,20,20,10,20,30,20
53332721,20220907,M,40대,울산광역시,700만원 이상,6,10,50,0,50,0,50,0
53332872,20220907,M,50대,경기도,700만원 이상,3,6,27,20,0,50,30,0
