RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53327425,20220706,M,60대,경기도,500이상700만원 미만,1,4,13,30,40,20,10,0
53338090,20220706,M,60대,대전광역시,300이상500만원 미만,6,6,42,0,30,20,50,0
53375377,20220706,M,60대,부산광역시,300이상500만원 미만,5,10,45,20,15,5,60,0
53326366,20220706,M,60대,경기도,300이상500만원 미만,2,3,16,0,0,0,100,0
53335142,20220706,M,60대,충청북도,500이상700만원 미만,1,2,9,10,20,30,30,10
53343799,20220706,M,60대,인천광역시,300만원 미만,10,10,70,70,10,5,10,5
53344903,20220706,M,60대,경상북도,300만원 미만,4,6,32,20,30,30,20,0
53361482,20220706,M,60대,충청남도,500이상700만원 미만,2,1,12,20,20,30,30,0
53338048,20220706,M,60대,전라남도,300이상500만원 미만,3,5,25,0,50,0,50,0
53345865,20220706,M,60대,전라북도,300이상500만원 미만,3,4,23,40,30,20,10,0
53351564,20220706,M,60대,경기도,700만원 이상,5,5,35,20,30,20,30,0
53361754,20220706,M,60대,서울특별시,700만원 이상,5,7,39,20,50,10,20,0
53324148,20220706,M,60대,경기도,300이상500만원 미만,4,4,28,0,80,20,0,0
53332680,20220706,M,60대,서울특별시,300이상500만원 미만,2,4,18,30,40,30,0,0
53333383,20220706,M,60대,경상북도,300만원 미만,5,7,39,20,30,10,20,20
53334211,20220706,M,60대,전라남도,300만원 미만,2,4,18,20,20,40,20,0
53338623,20220706,M,60대,서울특별시,700만원 이상,3,7,29,20,20,20,30,10
53365132,20220706,M,60대,경기도,700만원 이상,2,5,20,20,60,10,10,0
53326903,20220706,M,60대,부산광역시,500이상700만원 미만,4,8,36,30,0,0,60,10
53329337,20220706,M,60대,서울특별시,700만원 이상,4,4,28,80,10,0,10,0
53350700,20220706,M,60대,강원도,300만원 미만,6,0,30,60,10,5,20,5
53351077,20220706,M,60대,광주광역시,700만원 이상,5,4,33,40,10,10,40,0
53324913,20220706,M,60대,서울특별시,300만원 미만,3,10,35,10,50,20,20,0
53337110,20220706,M,60대,서울특별시,500이상700만원 미만,5,6,37,30,10,60,0,0
53339553,20220706,M,60대,서울특별시,300이상500만원 미만,6,12,54,50,30,0,20,0
53347261,20220706,M,60대,충청남도,300이상500만원 미만,10,2,54,25,50,0,25,0
53352521,20220706,M,60대,부산광역시,500이상700만원 미만,3,12,39,25,50,15,10,0
53322622,20220706,M,60대,서울특별시,300만원 미만,3,8,31,45,15,5,35,0
53335793,20220706,M,60대,울산광역시,300이상500만원 미만,2,3,16,30,30,20,20,0
53339516,20220706,M,60대,경상남도,500이상700만원 미만,8,4,48,70,20,0,10,0
53342632,20220706,M,60대,대구광역시,300만원 미만,5,8,41,20,20,30,30,0
53345676,20220706,M,60대,경기도,700만원 이상,6,6,42,30,20,20,10,20
53349625,20220706,M,60대,충청북도,300만원 미만,3,5,25,10,0,90,0,0
53351263,20220706,M,60대,제주특별자치도,500이상700만원 미만,10,3,56,15,55,15,15,0
53359952,20220706,M,60대,경기도,300만원 미만,3,5,25,30,40,30,0,0
53363058,20220706,M,60대,경상북도,300만원 미만,4,3,26,0,0,20,20,60
53342814,20220706,M,60대,대전광역시,300이상500만원 미만,2,1,12,30,70,0,0,0
53346396,20220706,M,60대,광주광역시,500이상700만원 미만,2,2,14,20,20,30,30,0
53363753,20220706,M,60대,서울특별시,300이상500만원 미만,0,10,20,0,0,0,0,100
53363922,20220706,M,60대,서울특별시,500이상700만원 미만,4,10,40,55,20,5,20,0
53364336,20220706,M,60대,경기도,300만원 미만,2,2,14,30,60,0,10,0
53375863,20220706,M,60대,경기도,300이상500만원 미만,2,2,14,0,60,0,40,0
53324923,20220706,M,60대,서울특별시,700만원 이상,1,2,9,20,20,10,30,20
53325009,20220706,M,60대,서울특별시,500이상700만원 미만,2,6,22,50,30,0,20,0
53348316,20220706,M,60대,서울특별시,700만원 이상,3,4,23,50,20,10,20,0
53350020,20220706,M,60대,강원도,300만원 미만,3,5,25,20,20,50,10,0
53355073,20220706,M,60대,경기도,300만원 미만,10,10,70,80,10,10,0,0
53374604,20220706,M,60대,대전광역시,300만원 미만,1,1,7,50,10,0,40,0
53332226,20220706,M,60대,경기도,300이상500만원 미만,2,5,20,20,40,10,30,0
53366684,20220706,M,60대,인천광역시,300이상500만원 미만,2,4,18,30,30,15,25,0
53326658,20220706,M,50대,경기도,300이상500만원 미만,3,6,27,20,30,20,30,0
53330493,20220706,M,50대,광주광역시,300만원 미만,0,2,4,80,0,0,20,0
53353172,20220706,M,50대,인천광역시,700만원 이상,4,8,36,20,20,0,60,0
53373829,20220706,M,50대,강원도,700만원 이상,2,5,20,50,30,0,20,0
53330550,20220706,M,50대,부산광역시,300이상500만원 미만,6,0,30,30,20,30,20,0
53360492,20220706,M,50대,대구광역시,300이상500만원 미만,3,8,31,20,50,0,30,0
53364520,20220706,M,50대,전라남도,300이상500만원 미만,5,5,35,50,0,0,30,20
53367991,20220706,M,50대,경상남도,300만원 미만,5,10,45,20,10,30,20,20
53332344,20220706,M,50대,부산광역시,700만원 이상,2,4,18,20,0,0,80,0
53355435,20220706,M,50대,광주광역시,300만원 미만,5,8,41,50,30,10,10,0
53358810,20220706,M,50대,경기도,500이상700만원 미만,2,12,34,80,0,0,0,20
53362223,20220706,M,50대,경상남도,500이상700만원 미만,4,8,36,50,20,30,0,0
53327225,20220706,M,50대,전라남도,500이상700만원 미만,1,5,15,25,25,25,25,0
53331143,20220706,M,50대,부산광역시,500이상700만원 미만,3,8,31,30,20,0,50,0
53333106,20220706,M,50대,인천광역시,700만원 이상,3,8,31,40,10,10,40,0
53338135,20220706,M,50대,서울특별시,300이상500만원 미만,0,10,20,25,5,40,30,0
53343512,20220706,M,50대,전라북도,300이상500만원 미만,2,5,20,0,50,0,50,0
53345765,20220706,M,50대,경기도,300만원 미만,0,3,6,70,30,0,0,0
53349536,20220706,M,50대,서울특별시,700만원 이상,3,5,25,20,10,10,60,0
53351107,20220706,M,50대,부산광역시,700만원 이상,4,8,36,30,10,10,50,0
53355715,20220706,M,50대,경상북도,300만원 미만,4,6,32,40,10,10,40,0
53360932,20220706,M,50대,충청남도,700만원 이상,2,5,20,20,10,50,20,0
53337340,20220706,M,50대,세종특별자치시,700만원 이상,1,4,13,50,10,30,10,0
