RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
539,20220209,M,60대,부산광역시,300만원 미만,2,1,12,50,20,10,20,0
611,20220209,F,40대,서울특별시,300이상500만원 미만,10,10,70,60,20,20,0,0
921,20220209,M,60대,경기도,500이상700만원 미만,4,12,44,40,20,20,20,0
2972,20220209,F,50대,광주광역시,300만원 미만,3,10,35,100,0,0,0,0
5540,20220209,M,40대,제주특별자치도,500이상700만원 미만,1,3,11,10,50,20,20,0
5940,20220209,F,40대,강원도,300만원 미만,3,6,27,20,20,10,5,45
12220,20220209,F,60대,경기도,300이상500만원 미만,4,10,40,50,30,20,0,0
12350,20220209,F,50대,서울특별시,500이상700만원 미만,4,8,36,40,30,20,10,0
12522,20220209,F,60대,서울특별시,300이상500만원 미만,4,6,32,45,30,20,5,0
14823,20220209,F,60대,충청남도,700만원 이상,2,2,14,10,90,0,0,0
20593,20220209,F,30대,서울특별시,300이상500만원 미만,2,6,22,80,0,0,20,0
22154,20220209,M,50대,충청남도,300이상500만원 미만,1,1,7,50,20,10,20,0
26154,20220209,F,30대,광주광역시,700만원 이상,2,8,26,70,10,10,10,0
26717,20220209,F,30대,경상남도,500이상700만원 미만,4,6,32,70,10,10,10,0
26836,20220209,M,50대,광주광역시,700만원 이상,2,5,20,70,0,20,10,0
27392,20220209,M,30대,경기도,300이상500만원 미만,1,5,15,30,30,10,30,0
27419,20220209,F,50대,충청남도,700만원 이상,5,3,31,50,10,30,10,0
31633,20220209,F,40대,경기도,300이상500만원 미만,5,2,29,10,70,10,10,0
33092,20220209,F,60대,경상남도,300이상500만원 미만,5,5,35,15,0,70,5,10
34598,20220209,M,50대,서울특별시,300이상500만원 미만,1,2,9,100,0,0,0,0
34614,20220209,M,20대,서울특별시,300만원 미만,3,15,45,70,20,7,3,0
35966,20220209,F,60대,경기도,700만원 이상,2,4,18,30,30,30,10,0
36622,20220209,F,50대,경기도,700만원 이상,2,2,14,50,10,10,30,0
39364,20220209,F,40대,서울특별시,500이상700만원 미만,4,2,24,60,10,20,10,0
43863,20220209,M,30대,경기도,무응답,4,6,32,90,0,0,10,0
44382,20220209,M,30대,대구광역시,300이상500만원 미만,4,10,40,50,20,0,30,0
45273,20220209,M,30대,충청남도,300만원 미만,5,12,49,75,10,10,5,0
46854,20220209,F,50대,부산광역시,300만원 미만,2,3,16,10,10,80,0,0
47280,20220209,F,50대,경상남도,300만원 미만,2,5,20,80,0,10,10,0
47541,20220209,M,60대,경상남도,300이상500만원 미만,1,5,15,30,20,10,10,30
48573,20220209,F,40대,서울특별시,300이상500만원 미만,1,1,7,20,0,0,80,0
48714,20220209,M,40대,광주광역시,700만원 이상,2,3,16,20,50,0,30,0
48972,20220209,M,40대,서울특별시,300만원 미만,1,1,7,30,50,0,20,0
49436,20220209,M,50대,대구광역시,300이상500만원 미만,2,12,34,40,10,10,20,20
50975,20220209,F,40대,서울특별시,300이상500만원 미만,2,5,20,70,10,10,10,0
52469,20220209,M,40대,서울특별시,300이상500만원 미만,6,12,54,60,15,20,5,0
52881,20220209,F,50대,전라남도,700만원 이상,5,3,31,30,0,30,40,0
56369,20220209,M,60대,경상남도,300이상500만원 미만,2,4,18,50,20,10,20,0
57706,20220209,M,40대,충청북도,300이상500만원 미만,3,8,31,20,0,10,0,70
58363,20220209,F,50대,경기도,300만원 미만,3,10,35,40,40,0,20,0
64152,20220209,F,40대,경상남도,300이상500만원 미만,1,2,9,100,0,0,0,0
70630,20220209,M,50대,경기도,500이상700만원 미만,2,4,18,30,20,10,40,0
72169,20220209,M,60대,경기도,700만원 이상,8,12,64,60,20,10,10,0
72605,20220209,F,60대,경기도,300만원 미만,3,5,25,70,10,10,10,0
73245,20220209,M,60대,경상남도,300만원 미만,5,5,35,30,15,15,0,40
79453,20220209,F,50대,경기도,500이상700만원 미만,1,14,33,0,20,50,30,0
80828,20220209,M,60대,경기도,700만원 이상,2,4,18,40,20,20,20,0
82455,20220209,M,60대,인천광역시,300만원 미만,12,12,84,10,40,50,0,0
82989,20220209,M,60대,충청남도,500이상700만원 미만,2,3,16,40,30,30,0,0
88961,20220209,F,40대,부산광역시,500이상700만원 미만,2,5,20,35,5,50,10,0
90269,20220209,M,30대,서울특별시,300이상500만원 미만,2,6,22,100,0,0,0,0
90330,20220209,M,50대,대전광역시,500이상700만원 미만,4,10,40,40,0,50,10,0
90658,20220209,F,40대,경기도,700만원 이상,2,8,26,80,0,0,20,0
91912,20220209,F,30대,서울특별시,300이상500만원 미만,3,5,25,10,30,30,30,0
92556,20220209,F,30대,부산광역시,300이상500만원 미만,4,8,36,70,20,10,0,0
94616,20220209,M,50대,경상남도,500이상700만원 미만,3,6,27,50,30,0,20,0
99139,20220209,M,60대,부산광역시,300만원 미만,12,12,84,70,10,0,20,0
99336,20220209,M,60대,강원도,500이상700만원 미만,3,7,29,30,20,10,40,0
103400,20220209,F,30대,서울특별시,700만원 이상,1,5,15,60,10,25,5,0
104110,20220209,F,40대,경기도,300이상500만원 미만,2,1,12,100,0,0,0,0
105964,20220209,M,30대,경기도,300이상500만원 미만,3,5,25,30,30,20,20,0
106130,20220209,F,30대,서울특별시,300이상500만원 미만,0,16,32,0,20,0,80,0
114285,20220209,F,60대,전라북도,700만원 이상,2,4,18,0,0,50,50,0
119954,20220209,F,30대,인천광역시,500이상700만원 미만,2,6,22,50,0,20,0,30
127422,20220209,F,40대,서울특별시,500이상700만원 미만,4,5,30,50,0,20,30,0
128146,20220209,F,40대,서울특별시,500이상700만원 미만,5,5,35,30,20,10,40,0
131224,20220209,F,30대,전라남도,300만원 미만,2,2,14,10,40,30,20,0
135629,20220209,M,30대,부산광역시,700만원 이상,4,8,36,70,10,10,10,0
138768,20220209,M,40대,서울특별시,300이상500만원 미만,3,6,27,50,10,10,30,0
142425,20220209,F,50대,경기도,500이상700만원 미만,1,6,17,60,10,10,10,10
143076,20220209,M,40대,경상남도,500이상700만원 미만,3,5,25,50,15,5,30,0
144231,20220209,M,50대,인천광역시,700만원 이상,2,5,20,20,30,20,30,0
145596,20220209,F,60대,서울특별시,300이상500만원 미만,6,5,40,19,50,30,1,0
147495,20220209,M,40대,울산광역시,300이상500만원 미만,2,2,14,40,10,20,10,20
148920,20220209,M,60대,강원도,300만원 미만,2,5,20,30,10,10,10,40
151317,20220209,M,60대,부산광역시,300만원 미만,1,3,11,20,70,0,10,0
151968,20220209,M,60대,대구광역시,700만원 이상,4,8,36,0,60,20,20,0
152319,20220209,F,20대,대구광역시,300이상500만원 미만,14,14,98,50,20,30,0,0
153429,20220209,F,60대,충청북도,300만원 미만,3,4,23,100,0,0,0,0
153762,20220209,F,60대,충청남도,300이상500만원 미만,1,5,15,30,50,0,20,0
154082,20220209,F,30대,충청남도,300만원 미만,1,1,7,100,0,0,0,0
154119,20220209,F,40대,전라북도,300이상500만원 미만,1,8,21,90,3,3,4,0
154481,20220209,F,30대,경상남도,700만원 이상,2,2,14,50,30,0,20,0
156112,20220209,F,20대,대구광역시,무응답,1,5,15,20,20,30,30,0
164544,20220209,M,60대,충청북도,700만원 이상,4,15,50,50,20,10,20,0
167468,20220209,M,30대,서울특별시,300이상500만원 미만,2,8,26,100,0,0,0,0
167552,20220209,F,30대,부산광역시,500이상700만원 미만,1,1,7,10,10,0,80,0
168536,20220209,F,60대,서울특별시,300이상500만원 미만,5,7,39,10,10,0,80,0
171001,20220209,F,40대,대구광역시,300이상500만원 미만,5,10,45,20,50,20,10,0
171920,20220209,F,30대,충청북도,300이상500만원 미만,4,10,40,70,0,20,10,0
172767,20220209,M,50대,인천광역시,300이상500만원 미만,3,5,25,25,10,25,40,0
173954,20220209,F,20대,경기도,300이상500만원 미만,3,1,17,80,0,20,0,0
175463,20220209,F,40대,서울특별시,700만원 이상,4,10,40,30,10,10,50,0
175975,20220209,F,50대,울산광역시,500이상700만원 미만,3,3,21,40,10,30,20,0
175983,20220209,M,60대,대전광역시,300만원 미만,2,2,14,40,10,0,50,0
175985,20220209,F,30대,경상남도,300만원 미만,2,1,12,90,0,0,0,10
176816,20220209,M,50대,부산광역시,700만원 이상,3,2,19,5,50,25,20,0
176916,20220209,F,20대,서울특별시,300이상500만원 미만,2,5,20,40,10,20,30,0
177324,20220209,M,40대,경상남도,700만원 이상,2,4,18,30,60,0,10,0
177529,20220209,M,40대,전라북도,300만원 미만,5,2,29,50,20,20,10,0
177679,20220209,F,60대,경상북도,300이상500만원 미만,2,2,14,90,0,0,0,10
177960,20220209,F,50대,경기도,500이상700만원 미만,3,5,25,90,0,0,10,0
185106,20220209,F,20대,서울특별시,300이상500만원 미만,3,16,47,30,10,0,60,0
185431,20220209,F,20대,대구광역시,300만원 미만,1,3,11,50,30,10,10,0
187141,20220209,F,40대,경상남도,300만원 미만,1,3,11,100,0,0,0,0
194827,20220209,F,30대,경상남도,500이상700만원 미만,2,2,14,30,20,30,20,0
195830,20220209,M,20대,전라남도,300만원 미만,8,8,56,70,0,10,20,0
198136,20220209,F,60대,경기도,500이상700만원 미만,3,8,31,20,20,0,60,0
198870,20220209,F,50대,인천광역시,700만원 이상,6,6,42,40,20,30,10,0
203609,20220209,F,60대,부산광역시,300이상500만원 미만,5,5,35,50,0,20,30,0
205881,20220209,F,40대,경상남도,300이상500만원 미만,3,5,25,40,0,0,60,0
207210,20220209,M,60대,부산광역시,500이상700만원 미만,7,7,49,20,30,50,0,0
208194,20220209,F,60대,충청북도,700만원 이상,1,1,7,30,0,0,10,60
208597,20220209,F,50대,서울특별시,300만원 미만,5,10,45,60,20,10,10,0
213496,20220209,F,50대,인천광역시,300이상500만원 미만,1,2,9,10,40,40,10,0
213929,20220209,F,40대,경기도,300만원 미만,1,3,11,50,0,50,0,0
215711,20220209,F,30대,경기도,300만원 미만,3,7,29,40,40,20,0,0
218081,20220209,M,30대,서울특별시,300이상500만원 미만,4,2,24,50,50,0,0,0
221668,20220209,M,20대,경기도,300이상500만원 미만,4,5,30,10,30,20,40,0
223531,20220209,F,60대,경기도,700만원 이상,2,2,14,50,20,30,0,0
223559,20220209,M,40대,충청남도,300만원 미만,4,5,30,50,10,10,30,0
224064,20220209,M,40대,인천광역시,700만원 이상,1,2,9,50,50,0,0,0
224097,20220209,F,60대,서울특별시,300이상500만원 미만,3,5,25,30,30,20,20,0
224943,20220209,M,50대,인천광역시,300이상500만원 미만,4,8,36,30,20,10,40,0
225326,20220209,F,50대,경기도,300이상500만원 미만,3,2,19,20,5,10,50,15
225824,20220209,M,60대,서울특별시,500이상700만원 미만,5,10,45,0,100,0,0,0
226427,20220209,F,50대,서울특별시,무응답,8,8,56,85,0,10,5,0
228583,20220209,F,50대,대구광역시,300이상500만원 미만,6,8,46,80,5,5,10,0
231092,20220209,F,30대,경상북도,700만원 이상,2,3,16,50,10,10,30,0
231811,20220209,M,60대,경상남도,700만원 이상,2,3,16,40,10,30,20,0
237032,20220209,M,50대,대구광역시,700만원 이상,1,3,11,30,40,0,30,0
242648,20220209,F,60대,서울특별시,700만원 이상,1,3,11,40,0,30,30,0
243184,20220209,M,50대,부산광역시,700만원 이상,2,5,20,20,30,20,30,0
244450,20220209,F,50대,세종특별자치시,300이상500만원 미만,5,4,33,30,20,30,10,10
246355,20220209,M,50대,전라북도,300이상500만원 미만,1,4,13,50,10,0,40,0
248240,20220209,M,20대,울산광역시,300만원 미만,7,7,49,15,0,70,15,0
248842,20220209,M,30대,서울특별시,700만원 이상,2,4,18,50,20,25,5,0
249027,20220209,M,30대,경기도,300이상500만원 미만,2,10,30,80,5,5,10,0
251170,20220209,F,60대,전라북도,300이상500만원 미만,2,2,14,20,0,30,0,50
251586,20220209,F,30대,서울특별시,300만원 미만,1,1,7,20,40,10,30,0
251943,20220209,M,40대,경기도,300이상500만원 미만,2,3,16,24,56,10,10,0
253050,20220209,M,40대,인천광역시,500이상700만원 미만,2,4,18,50,20,5,25,0
255335,20220209,M,50대,인천광역시,300이상500만원 미만,2,8,26,50,30,10,10,0
256210,20220209,M,30대,세종특별자치시,300이상500만원 미만,4,10,40,20,10,0,70,0
257934,20220209,F,60대,경기도,300만원 미만,1,3,11,95,0,0,5,0
259536,20220209,M,20대,세종특별자치시,700만원 이상,5,10,45,30,20,0,50,0
259937,20220209,F,30대,서울특별시,500이상700만원 미만,5,10,45,65,20,10,5,0
260298,20220209,F,60대,충청북도,300이상500만원 미만,3,2,19,80,0,5,15,0
263876,20220209,F,50대,강원도,300만원 미만,3,3,21,100,0,0,0,0
265412,20220209,M,20대,경기도,무응답,4,12,44,40,10,5,45,0
271525,20220209,M,20대,경기도,300이상500만원 미만,5,5,35,20,20,30,30,0
272492,20220209,F,20대,대전광역시,무응답,1,3,11,70,10,20,0,0
275637,20220209,M,60대,부산광역시,300이상500만원 미만,2,6,22,50,20,10,20,0
275969,20220209,F,50대,경기도,500이상700만원 미만,3,3,21,50,10,10,30,0
276264,20220209,M,40대,인천광역시,500이상700만원 미만,1,4,13,100,0,0,0,0
277501,20220209,F,50대,서울특별시,300만원 미만,3,4,23,40,30,20,10,0
279008,20220209,F,20대,경기도,500이상700만원 미만,4,12,44,0,0,50,50,0
279303,20220209,M,50대,인천광역시,300만원 미만,4,4,28,20,20,10,30,20
279548,20220209,M,40대,경상남도,300이상500만원 미만,3,12,39,20,10,0,10,60
280084,20220209,F,60대,경기도,300이상500만원 미만,2,2,14,50,15,20,15,0
280209,20220209,M,50대,전라북도,300이상500만원 미만,3,5,25,30,20,20,30,0
280798,20220209,M,40대,경상북도,300이상500만원 미만,3,8,31,50,10,20,10,10
281359,20220209,M,50대,인천광역시,700만원 이상,2,10,30,20,20,30,30,0
282552,20220209,M,40대,광주광역시,300이상500만원 미만,3,6,27,10,10,70,10,0
282618,20220209,M,60대,부산광역시,700만원 이상,5,5,35,30,20,20,30,0
283184,20220209,F,20대,서울특별시,300이상500만원 미만,2,5,20,50,10,10,30,0
283953,20220209,M,50대,서울특별시,700만원 이상,2,6,22,60,0,30,10,0
284847,20220209,F,60대,경기도,700만원 이상,6,5,40,60,20,5,3,12
289136,20220209,M,40대,부산광역시,300이상500만원 미만,5,5,35,60,40,0,0,0
295016,20220209,M,60대,대전광역시,700만원 이상,2,5,20,40,10,20,30,0
295154,20220209,F,60대,서울특별시,300만원 미만,2,2,14,60,10,20,10,0
297936,20220209,M,40대,대구광역시,300이상500만원 미만,4,8,36,50,30,10,10,0
298543,20220209,F,50대,서울특별시,700만원 이상,2,6,22,50,0,0,50,0
299813,20220209,M,60대,경기도,300이상500만원 미만,7,7,49,50,20,10,20,0
302177,20220209,F,40대,대전광역시,700만원 이상,0,2,4,95,0,0,5,0
304328,20220209,F,60대,서울특별시,300만원 미만,7,5,45,90,0,10,0,0
305524,20220209,F,60대,경기도,500이상700만원 미만,5,7,39,20,40,10,30,0
306100,20220209,M,20대,서울특별시,300만원 미만,10,4,58,100,0,0,0,0
306765,20220209,M,60대,부산광역시,300이상500만원 미만,2,6,22,20,10,10,50,10
309646,20220209,F,50대,서울특별시,300만원 미만,1,2,9,20,80,0,0,0
310336,20220209,F,30대,대구광역시,300이상500만원 미만,3,6,27,50,10,10,30,0
310958,20220209,F,50대,경상남도,300이상500만원 미만,1,1,7,25,25,25,25,0
312809,20220209,F,50대,인천광역시,500이상700만원 미만,3,10,35,70,0,10,20,0
312838,20220209,M,60대,경상북도,500이상700만원 미만,2,3,16,100,0,0,0,0
315113,20220209,F,50대,경기도,300이상500만원 미만,10,10,70,20,10,70,0,0
316385,20220209,F,50대,서울특별시,300만원 미만,6,4,38,40,20,20,20,0
317204,20220209,F,30대,부산광역시,700만원 이상,1,1,7,50,30,10,10,0
317734,20220209,F,40대,경기도,300이상500만원 미만,5,1,27,80,0,10,10,0
318097,20220209,F,40대,부산광역시,500이상700만원 미만,2,5,20,90,0,0,10,0
320030,20220209,F,40대,광주광역시,300이상500만원 미만,5,5,35,40,10,10,40,0
320999,20220209,F,50대,경기도,300이상500만원 미만,3,5,25,30,20,30,20,0
321998,20220209,F,50대,인천광역시,300이상500만원 미만,2,8,26,30,0,30,40,0
325422,20220209,F,60대,세종특별자치시,300이상500만원 미만,3,5,25,40,30,10,20,0
326076,20220209,M,50대,경상남도,300이상500만원 미만,3,5,25,100,0,0,0,0
327024,20220209,M,40대,대전광역시,500이상700만원 미만,1,4,13,40,5,0,20,35
327589,20220209,M,50대,광주광역시,300이상500만원 미만,2,4,18,40,25,25,10,0
331872,20220209,M,50대,전라북도,500이상700만원 미만,4,8,36,70,20,10,0,0
332514,20220209,F,50대,경상북도,300만원 미만,1,3,11,40,20,20,20,0
332531,20220209,F,30대,부산광역시,700만원 이상,2,6,22,50,20,20,10,0
333253,20220209,M,20대,경기도,500이상700만원 미만,4,8,36,50,0,20,30,0
335085,20220209,M,30대,서울특별시,500이상700만원 미만,2,10,30,50,15,30,5,0
335376,20220209,M,30대,제주특별자치도,500이상700만원 미만,4,8,36,50,5,30,15,0
335381,20220209,F,20대,서울특별시,300이상500만원 미만,2,3,16,20,5,5,70,0
335477,20220209,M,30대,전라남도,300이상500만원 미만,4,16,52,40,10,10,40,0
335901,20220209,F,20대,서울특별시,300만원 미만,8,5,50,50,20,20,10,0
338218,20220209,M,60대,전라북도,700만원 이상,0,6,12,10,80,10,0,0
338256,20220209,M,50대,강원도,300이상500만원 미만,2,3,16,50,30,20,0,0
340970,20220209,M,50대,서울특별시,700만원 이상,2,5,20,50,0,0,50,0
341173,20220209,F,60대,경상남도,700만원 이상,3,5,25,30,10,40,20,0
341877,20220209,F,60대,경기도,300만원 미만,3,7,29,80,5,5,10,0
342296,20220209,F,40대,경기도,500이상700만원 미만,7,10,55,40,0,0,30,30
342555,20220209,F,40대,경기도,300이상500만원 미만,3,8,31,70,0,0,30,0
343424,20220209,M,50대,충청남도,300만원 미만,2,2,14,20,30,10,40,0
343546,20220209,M,40대,경상남도,700만원 이상,2,8,26,80,0,0,20,0
344141,20220209,M,30대,강원도,300만원 미만,3,5,25,100,0,0,0,0
