RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322600,20220302,F,60대,서울특별시,300이상500만원 미만,5,3,31,20,30,20,30,0
53322633,20220302,M,60대,서울특별시,500이상700만원 미만,5,10,45,60,20,10,10,0
53322653,20220302,F,60대,서울특별시,300만원 미만,4,6,32,50,50,0,0,0
53322669,20220302,F,50대,서울특별시,300이상500만원 미만,1,3,11,20,20,10,30,20
53322942,20220302,F,60대,서울특별시,300이상500만원 미만,5,7,39,20,50,0,30,0
53323176,20220302,M,50대,서울특별시,300이상500만원 미만,1,5,15,60,10,10,20,0
53323332,20220302,M,60대,서울특별시,300만원 미만,2,5,20,10,10,0,50,30
53323407,20220302,M,50대,서울특별시,700만원 이상,2,8,26,20,70,10,0,0
53323462,20220302,M,20대,서울특별시,무응답,4,10,40,40,20,40,0,0
53323533,20220302,M,20대,서울특별시,700만원 이상,2,10,30,30,0,0,70,0
53323633,20220302,M,30대,서울특별시,300이상500만원 미만,3,6,27,30,50,10,10,0
53323861,20220302,F,60대,서울특별시,300만원 미만,3,8,31,80,0,0,20,0
53323961,20220302,F,50대,서울특별시,300이상500만원 미만,1,6,17,40,20,10,30,0
53324230,20220302,F,60대,서울특별시,500이상700만원 미만,2,2,14,0,20,20,20,40
53324237,20220302,F,40대,서울특별시,300이상500만원 미만,4,1,22,40,30,5,25,0
53324314,20220302,M,50대,서울특별시,무응답,2,4,18,25,25,0,50,0
53324370,20220302,F,20대,서울특별시,300이상500만원 미만,4,4,28,80,0,20,0,0
53324385,20220302,F,20대,경기도,300만원 미만,12,0,60,80,0,20,0,0
53324392,20220302,M,40대,서울특별시,무응답,4,6,32,10,10,70,10,0
53324422,20220302,F,40대,서울특별시,300이상500만원 미만,10,8,66,70,25,5,0,0
53324428,20220302,F,20대,서울특별시,300만원 미만,10,14,78,50,50,0,0,0
53324432,20220302,M,20대,서울특별시,무응답,3,5,25,50,0,50,0,0
53324789,20220302,M,40대,서울특별시,300이상500만원 미만,3,7,29,50,10,10,30,0
53324830,20220302,M,60대,서울특별시,700만원 이상,1,4,13,20,60,0,20,0
53325252,20220302,F,60대,서울특별시,300이상500만원 미만,8,7,54,60,15,15,10,0
53325254,20220302,F,50대,서울특별시,300이상500만원 미만,4,3,26,0,50,30,20,0
53325282,20220302,F,60대,서울특별시,500이상700만원 미만,2,5,20,10,20,50,10,10
53325635,20220302,M,50대,대구광역시,300이상500만원 미만,3,12,39,15,30,5,50,0
53325671,20220302,F,30대,경기도,500이상700만원 미만,1,4,13,60,10,0,30,0
53325780,20220302,F,40대,경상남도,무응답,8,8,56,10,10,80,0,0
53325910,20220302,F,20대,경기도,300이상500만원 미만,3,8,31,50,10,10,30,0
53326040,20220302,M,30대,서울특별시,500이상700만원 미만,2,2,14,0,80,10,10,0
53326064,20220302,M,30대,전라남도,300만원 미만,1,1,7,70,0,20,10,0
53326154,20220302,M,50대,전라북도,500이상700만원 미만,2,5,20,10,50,10,30,0
53326167,20220302,F,40대,부산광역시,300만원 미만,2,1,12,50,10,10,30,0
53326204,20220302,M,40대,부산광역시,300이상500만원 미만,1,3,11,30,0,20,0,50
53326224,20220302,F,40대,부산광역시,300이상500만원 미만,1,3,11,10,10,20,5,55
53326286,20220302,M,30대,부산광역시,300이상500만원 미만,1,3,11,40,20,20,20,0
53326337,20220302,F,40대,경상남도,300만원 미만,3,10,35,40,30,15,15,0
53326363,20220302,M,50대,울산광역시,300만원 미만,1,5,15,30,40,10,20,0
53326609,20220302,M,30대,충청북도,500이상700만원 미만,3,10,35,60,20,20,0,0
53326620,20220302,M,40대,서울특별시,300이상500만원 미만,3,5,25,30,30,10,30,0
53326750,20220302,M,50대,경기도,700만원 이상,2,6,22,0,80,0,20,0
53326915,20220302,M,20대,경기도,700만원 이상,3,8,31,40,10,40,10,0
53327058,20220302,M,30대,부산광역시,300이상500만원 미만,2,8,26,20,20,30,30,0
53327224,20220302,M,30대,충청북도,300만원 미만,2,4,18,10,20,20,50,0
53327228,20220302,F,60대,강원도,500이상700만원 미만,3,10,35,20,0,10,20,50
53327321,20220302,F,50대,경기도,700만원 이상,5,7,39,50,0,50,0,0
53327329,20220302,M,50대,강원도,500이상700만원 미만,2,5,20,50,50,0,0,0
53327460,20220302,F,20대,경기도,300이상500만원 미만,1,5,15,25,25,25,25,0
53327495,20220302,F,30대,부산광역시,300이상500만원 미만,1,2,9,70,0,10,20,0
